frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185845.177252000,192.168.43.127,118.190.155.212,48250,8000,0,0,0,0x00000002,,,,
1529185845.310699000,118.190.155.212,192.168.43.127,8000,48250,0,1,0,0x00000012,,0.133447000,,
1529185845.310822000,192.168.43.127,118.190.155.212,48250,8000,1,1,0,0x00000010,,0.000123000,3816786497,
1529185845.310864000,192.168.43.127,118.190.155.212,48250,8000,1,1,0,0x00000010,,,3816786497,
1529185845.311003000,192.168.43.127,118.190.155.212,48250,8000,1,1,125,0x00000018,125,,3816786497,2900817858
1529185845.370921000,118.190.155.212,192.168.43.127,8000,48250,1,126,0,0x00000010,,0.059918000,2900817983,
1529185845.371456000,118.190.155.212,192.168.43.127,8000,48250,1,126,203,0x00000018,203,,2900817983,3816786497
1529185845.371514000,192.168.43.127,118.190.155.212,48250,8000,126,204,0,0x00000010,,0.000058000,3816786700,
1529185845.371575000,118.190.155.212,192.168.43.127,8000,48250,204,126,1228,0x00000010,1228,,2900817983,3816786700
1529185845.371606000,192.168.43.127,118.190.155.212,48250,8000,126,1432,0,0x00000010,,0.000031000,3816787928,
1529185845.371819000,118.190.155.212,192.168.43.127,8000,48250,1432,126,1228,0x00000010,1228,,2900817983,3816787928
1529185845.371854000,192.168.43.127,118.190.155.212,48250,8000,126,2660,0,0x00000010,,0.000035000,3816789156,
1529185845.373740000,118.190.155.212,192.168.43.127,8000,48250,2660,126,1228,0x00000010,1228,,2900817983,3816789156
1529185845.373774000,192.168.43.127,118.190.155.212,48250,8000,126,3888,0,0x00000010,,0.000034000,3816790384,
1529185845.374082000,118.190.155.212,192.168.43.127,8000,48250,3888,126,1228,0x00000010,1228,,2900817983,3816790384
1529185845.374122000,192.168.43.127,118.190.155.212,48250,8000,126,5116,0,0x00000010,,0.000040000,3816791612,
1529185845.374802000,118.190.155.212,192.168.43.127,8000,48250,5116,126,1228,0x00000010,1228,,2900817983,3816791612
1529185845.374854000,192.168.43.127,118.190.155.212,48250,8000,126,6344,0,0x00000010,,0.000052000,3816792840,
1529185845.375963000,118.190.155.212,192.168.43.127,8000,48250,6344,126,1228,0x00000010,1228,,2900817983,3816792840
1529185845.376014000,192.168.43.127,118.190.155.212,48250,8000,126,7572,0,0x00000010,,0.000051000,3816794068,
1529185845.376248000,118.190.155.212,192.168.43.127,8000,48250,7572,126,1228,0x00000010,1228,,2900817983,3816794068
1529185845.376284000,192.168.43.127,118.190.155.212,48250,8000,126,8800,0,0x00000010,,0.000036000,3816795296,
1529185845.376494000,118.190.155.212,192.168.43.127,8000,48250,8800,126,1228,0x00000010,1228,,2900817983,3816795296
1529185845.376530000,192.168.43.127,118.190.155.212,48250,8000,126,10028,0,0x00000010,,0.000036000,3816796524,
1529185845.376753000,118.190.155.212,192.168.43.127,8000,48250,10028,126,1228,0x00000010,1228,,2900817983,3816796524
1529185845.376789000,192.168.43.127,118.190.155.212,48250,8000,126,11256,0,0x00000010,,0.000036000,3816797752,
1529185845.446504000,118.190.155.212,192.168.43.127,8000,48250,11256,126,1228,0x00000010,1228,,2900817983,3816797752
1529185845.446584000,192.168.43.127,118.190.155.212,48250,8000,126,12484,0,0x00000010,,0.000080000,3816798980,
1529185845.446713000,118.190.155.212,192.168.43.127,8000,48250,12484,126,1228,0x00000010,1228,,2900817983,3816798980
1529185845.446748000,192.168.43.127,118.190.155.212,48250,8000,126,13712,0,0x00000010,,0.000035000,3816800208,
1529185845.450164000,118.190.155.212,192.168.43.127,8000,48250,13712,126,1228,0x00000018,1228,,2900817983,3816800208
1529185845.450210000,118.190.155.212,192.168.43.127,8000,48250,14940,126,1228,0x00000010,2456,,2900817983,3816801436
1529185845.450230000,192.168.43.127,118.190.155.212,48250,8000,126,14940,0,0x00000010,,0.000066000,3816801436,
1529185845.450279000,192.168.43.127,118.190.155.212,48250,8000,126,16168,0,0x00000010,,0.000069000,3816802664,
1529185845.450486000,118.190.155.212,192.168.43.127,8000,48250,16168,126,1228,0x00000010,1228,,2900817983,3816802664
1529185845.450525000,192.168.43.127,118.190.155.212,48250,8000,126,17396,0,0x00000010,,0.000039000,3816803892,
