frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186130.639375000,192.168.43.236,118.190.155.212,46575,8000,0,0,0,0x00000002,,,,
1529186130.854504000,118.190.155.212,192.168.43.236,8000,46575,0,1,0,0x00000012,,0.215129000,,
1529186130.854589000,192.168.43.236,118.190.155.212,46575,8000,1,1,0,0x00000010,,0.000085000,,
1529186130.894768000,118.190.155.212,192.168.43.236,8000,46575,1,1,0,0x00000010,,,2508333319,
1529186130.898246000,118.190.155.212,192.168.43.236,8000,46575,1,1,1228,0x00000010,1228,,2508333319,4011722990
1529186130.898306000,192.168.43.236,118.190.155.212,46575,8000,1,1229,0,0x00000010,,0.000060000,4011724218,
1529186130.898247000,118.190.155.212,192.168.43.236,8000,46575,1229,1,1228,0x00000010,1228,,2508333319,4011724218
1529186130.898339000,192.168.43.236,118.190.155.212,46575,8000,1,2457,0,0x00000010,,0.000092000,4011725446,
1529186130.901984000,118.190.155.212,192.168.43.236,8000,46575,2457,1,1228,0x00000010,1228,,2508333319,4011725446
1529186130.902042000,192.168.43.236,118.190.155.212,46575,8000,1,3685,0,0x00000010,,0.000058000,4011726674,
1529186130.903083000,118.190.155.212,192.168.43.236,8000,46575,3685,1,1228,0x00000010,1228,,2508333319,4011726674
1529186130.903140000,192.168.43.236,118.190.155.212,46575,8000,1,4913,0,0x00000010,,0.000057000,4011727902,
1529186130.903084000,118.190.155.212,192.168.43.236,8000,46575,4913,1,1228,0x00000010,1228,,2508333319,4011727902
1529186130.903177000,192.168.43.236,118.190.155.212,46575,8000,1,6141,0,0x00000010,,0.000093000,4011729130,
1529186130.903188000,118.190.155.212,192.168.43.236,8000,46575,6141,1,1228,0x00000010,1228,,2508333319,4011729130
1529186130.903222000,192.168.43.236,118.190.155.212,46575,8000,1,7369,0,0x00000010,,0.000034000,4011730358,
1529186130.904186000,118.190.155.212,192.168.43.236,8000,46575,7369,1,1228,0x00000018,1228,,2508333319,4011730358
1529186130.904243000,192.168.43.236,118.190.155.212,46575,8000,1,8597,0,0x00000010,,0.000057000,4011731586,
1529186130.904292000,118.190.155.212,192.168.43.236,8000,46575,8597,1,1228,0x00000010,1228,,2508333319,4011731586
1529186130.904320000,192.168.43.236,118.190.155.212,46575,8000,1,9825,0,0x00000010,,0.000028000,4011732814,
1529186130.904634000,118.190.155.212,192.168.43.236,8000,46575,9825,1,1228,0x00000010,1228,,2508333319,4011732814
1529186130.904692000,192.168.43.236,118.190.155.212,46575,8000,1,11053,0,0x00000010,,0.000058000,4011734042,
1529186130.904635000,118.190.155.212,192.168.43.236,8000,46575,11053,1,484,0x00000018,484,,2508333319,4011734042
1529186130.904727000,192.168.43.236,118.190.155.212,46575,8000,1,11537,0,0x00000010,,0.000092000,4011734526,
1529186130.960608000,118.190.155.212,192.168.43.236,8000,46575,11537,1,1228,0x00000010,1228,,2508333319,4011757858
1529186130.960656000,192.168.43.236,118.190.155.212,46575,8000,1,12765,0,0x00000010,,0.000048000,4011759086,
1529186130.961024000,118.190.155.212,192.168.43.236,8000,46575,12765,1,1228,0x00000010,1228,,2508333319,4011759086
1529186130.961071000,192.168.43.236,118.190.155.212,46575,8000,1,13993,0,0x00000010,,0.000047000,4011760314,
1529186130.967017000,118.190.155.212,192.168.43.236,8000,46575,13993,1,1228,0x00000010,1228,,2508333319,4011760314
1529186130.967075000,192.168.43.236,118.190.155.212,46575,8000,1,15221,0,0x00000010,,0.000058000,4011761542,
1529186130.967018000,118.190.155.212,192.168.43.236,8000,46575,15221,1,1228,0x00000010,1228,,2508333319,4011761542
1529186130.967105000,192.168.43.236,118.190.155.212,46575,8000,1,16449,0,0x00000010,,0.000087000,4011762770,
1529186130.967019000,118.190.155.212,192.168.43.236,8000,46575,16449,1,1228,0x00000010,1228,,2508333319,4011762770
1529186130.967124000,192.168.43.236,118.190.155.212,46575,8000,1,17677,0,0x00000010,,0.000105000,4011763998,
1529186130.967025000,118.190.155.212,192.168.43.236,8000,46575,17677,1,1228,0x00000010,1228,,2508333319,4011763998
1529186130.967140000,192.168.43.236,118.190.155.212,46575,8000,1,18905,0,0x00000010,,0.000115000,4011765226,
1529186130.967161000,118.190.155.212,192.168.43.236,8000,46575,18905,1,1228,0x00000010,1228,,2508333319,4011765226
1529186130.967192000,192.168.43.236,118.190.155.212,46575,8000,1,20133,0,0x00000010,,0.000031000,4011766454,
1529186130.967162000,118.190.155.212,192.168.43.236,8000,46575,20133,1,1228,0x00000010,1228,,2508333319,4011766454
1529186130.967163000,118.190.155.212,192.168.43.236,8000,46575,21361,1,1228,0x00000018,2456,,2508333319,4011767682
1529186130.967220000,192.168.43.236,118.190.155.212,46575,8000,1,21361,0,0x00000010,,0.000058000,4011767682,
1529186130.967237000,192.168.43.236,118.190.155.212,46575,8000,1,22589,0,0x00000010,,0.000074000,4011768910,
1529186130.967319000,118.190.155.212,192.168.43.236,8000,46575,22589,1,1228,0x00000010,1228,,2508333319,4011768910
1529186130.967337000,192.168.43.236,118.190.155.212,46575,8000,1,23817,0,0x00000010,,0.000018000,4011770138,
1529186130.967320000,118.190.155.212,192.168.43.236,8000,46575,23817,1,1228,0x00000010,1228,,2508333319,4011770138
1529186130.967358000,192.168.43.236,118.190.155.212,46575,8000,1,25045,0,0x00000010,,0.000038000,4011771366,
1529186130.967495000,118.190.155.212,192.168.43.236,8000,46575,25045,1,1228,0x00000010,1228,,2508333319,4011771366
1529186130.967512000,192.168.43.236,118.190.155.212,46575,8000,1,26273,0,0x00000010,,0.000017000,4011772594,
1529186130.968437000,118.190.155.212,192.168.43.236,8000,46575,26273,1,1228,0x00000010,1228,,2508333319,4011772594
1529186130.968456000,192.168.43.236,118.190.155.212,46575,8000,1,27501,0,0x00000010,,0.000019000,4011773822,
1529186130.968716000,118.190.155.212,192.168.43.236,8000,46575,27501,1,1228,0x00000010,1228,,2508333319,4011773822
1529186130.968729000,192.168.43.236,118.190.155.212,46575,8000,1,28729,0,0x00000010,,0.000013000,4011775050,
1529186130.968716000,118.190.155.212,192.168.43.236,8000,46575,28729,1,1228,0x00000010,1228,,2508333319,4011775050
1529186130.968743000,192.168.43.236,118.190.155.212,46575,8000,1,29957,0,0x00000010,,0.000027000,4011776278,
1529186130.969049000,118.190.155.212,192.168.43.236,8000,46575,29957,1,1228,0x00000010,1228,,2508333319,4011776278
1529186130.969084000,192.168.43.236,118.190.155.212,46575,8000,1,31185,0,0x00000010,,0.000035000,4011777506,
1529186130.969050000,118.190.155.212,192.168.43.236,8000,46575,31185,1,1228,0x00000010,1228,,2508333319,4011777506
1529186130.969109000,192.168.43.236,118.190.155.212,46575,8000,1,32413,0,0x00000010,,0.000059000,4011786102,
1529186131.000780000,118.190.155.212,192.168.43.236,8000,46575,32413,1,1228,0x00000010,1228,,2508333319,4011800838
1529186131.000836000,192.168.43.236,118.190.155.212,46575,8000,1,33641,0,0x00000010,,0.000056000,4011802066,
1529186131.007052000,118.190.155.212,192.168.43.236,8000,46575,33641,1,1228,0x00000010,1228,,2508333319,4011803294
1529186131.007099000,192.168.43.236,118.190.155.212,46575,8000,1,34869,0,0x00000010,,0.000047000,4011804522,
1529186131.015051000,118.190.155.212,192.168.43.236,8000,46575,34869,1,1228,0x00000010,1228,,2508333319,4011809434
1529186131.015099000,192.168.43.236,118.190.155.212,46575,8000,1,36097,0,0x00000010,,0.000048000,4011810662,
1529186131.015675000,118.190.155.212,192.168.43.236,8000,46575,36097,1,1228,0x00000010,1228,,2508333319,4011810662
1529186131.015694000,192.168.43.236,118.190.155.212,46575,8000,1,37325,0,0x00000010,,0.000019000,4011811890,
1529186131.015863000,118.190.155.212,192.168.43.236,8000,46575,37325,1,1228,0x00000010,1228,,2508333319,4011811890
1529186131.015897000,192.168.43.236,118.190.155.212,46575,8000,1,38553,0,0x00000010,,0.000034000,4011813118,
1529186131.018722000,118.190.155.212,192.168.43.236,8000,46575,38553,1,1228,0x00000010,1228,,2508333319,4011813118
1529186131.018754000,192.168.43.236,118.190.155.212,46575,8000,1,39781,0,0x00000010,,0.000032000,4011814346,
1529186131.018806000,118.190.155.212,192.168.43.236,8000,46575,39781,1,1228,0x00000010,1228,,2508333319,4011814346
1529186131.018841000,192.168.43.236,118.190.155.212,46575,8000,1,41009,0,0x00000010,,0.000035000,4011815574,
1529186131.019821000,118.190.155.212,192.168.43.236,8000,46575,41009,1,1228,0x00000010,1228,,2508333319,4011815574
1529186131.020107000,118.190.155.212,192.168.43.236,8000,46575,42237,1,1228,0x00000010,2456,,2508333319,4011816802
1529186131.020137000,192.168.43.236,118.190.155.212,46575,8000,1,43465,0,0x00000010,,0.000030000,4011818030,
1529186131.020380000,118.190.155.212,192.168.43.236,8000,46575,43465,1,1228,0x00000010,1228,,2508333319,4011818030
1529186131.020657000,118.190.155.212,192.168.43.236,8000,46575,44693,1,1228,0x00000010,2456,,2508333319,4011819258
1529186131.020687000,192.168.43.236,118.190.155.212,46575,8000,1,45921,0,0x00000010,,0.000030000,4011820486,
1529186131.020943000,118.190.155.212,192.168.43.236,8000,46575,45921,1,1228,0x00000010,1228,,2508333319,4011820486
1529186131.021212000,118.190.155.212,192.168.43.236,8000,46575,47149,1,1228,0x00000010,2456,,2508333319,4011821714
1529186131.021241000,192.168.43.236,118.190.155.212,46575,8000,1,48377,0,0x00000010,,0.000029000,4011822942,
1529186131.021481000,118.190.155.212,192.168.43.236,8000,46575,48377,1,1228,0x00000010,1228,,2508333319,4011822942
1529186131.021783000,118.190.155.212,192.168.43.236,8000,46575,49605,1,1228,0x00000010,2456,,2508333319,4011824170
1529186131.021813000,192.168.43.236,118.190.155.212,46575,8000,1,50833,0,0x00000010,,0.000030000,4011825398,
1529186131.021979000,118.190.155.212,192.168.43.236,8000,46575,50833,1,1228,0x00000010,1228,,2508333319,4011825398
1529186131.022268000,118.190.155.212,192.168.43.236,8000,46575,52061,1,1228,0x00000010,2456,,2508333319,4011826626
1529186131.022280000,192.168.43.236,118.190.155.212,46575,8000,1,53289,0,0x00000010,,0.000012000,4011827854,
1529186131.037626000,118.190.155.212,192.168.43.236,8000,46575,53289,1,1228,0x00000010,1228,,2508333319,4011831538
1529186131.037677000,118.190.155.212,192.168.43.236,8000,46575,54517,1,1228,0x00000010,2456,,2508333319,4011832766
1529186131.037704000,192.168.43.236,118.190.155.212,46575,8000,1,55745,0,0x00000010,,0.000027000,4011833994,
1529186131.053800000,118.190.155.212,192.168.43.236,8000,46575,55745,1,1228,0x00000010,1228,,2508333319,4011836450
1529186131.053801000,118.190.155.212,192.168.43.236,8000,46575,56973,1,1228,0x00000010,2456,,2508333319,4011837678
1529186131.053852000,192.168.43.236,118.190.155.212,46575,8000,1,58201,0,0x00000010,,0.000051000,4011838906,
1529186131.054485000,118.190.155.212,192.168.43.236,8000,46575,58201,1,1228,0x00000010,1228,,2508333319,4011838906
1529186131.063299000,118.190.155.212,192.168.43.236,8000,46575,59429,1,1228,0x00000010,2456,,2508333319,4011840134
1529186131.063353000,192.168.43.236,118.190.155.212,46575,8000,1,60657,0,0x00000010,,0.000054000,4011841362,
1529186131.063300000,118.190.155.212,192.168.43.236,8000,46575,60657,1,1228,0x00000010,1228,,2508333319,4011841362
1529186131.063837000,118.190.155.212,192.168.43.236,8000,46575,61885,1,1228,0x00000010,2456,,2508333319,4011842590
1529186131.063891000,192.168.43.236,118.190.155.212,46575,8000,1,63113,0,0x00000010,,0.000054000,4011843818,
1529186131.063841000,118.190.155.212,192.168.43.236,8000,46575,63113,1,1228,0x00000010,1228,,2508333319,4011843818
1529186131.064555000,118.190.155.212,192.168.43.236,8000,46575,64341,1,1228,0x00000018,2456,,2508333319,4011845046
1529186131.064609000,192.168.43.236,118.190.155.212,46575,8000,1,65569,0,0x00000010,,0.000054000,4011846274,
1529186131.064559000,118.190.155.212,192.168.43.236,8000,46575,65569,1,1228,0x00000010,1228,,2508333319,4011846274
