frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186295.839617000,192.168.43.236,118.190.155.212,52633,8000,0,0,0,0x00000002,,,,
1529186295.979364000,118.190.155.212,192.168.43.236,8000,52633,0,1,0,0x00000012,,0.139747000,,
1529186295.979442000,192.168.43.236,118.190.155.212,52633,8000,1,1,0,0x00000010,,0.000078000,,
1529186296.011732000,118.190.155.212,192.168.43.236,8000,52633,1,1,0,0x00000010,,,1285451852,
1529186296.011856000,118.190.155.212,192.168.43.236,8000,52633,1,1,1228,0x00000010,1228,,1285451852,3860116963
1529186296.011905000,192.168.43.236,118.190.155.212,52633,8000,1,1229,0,0x00000010,,0.000049000,3860118191,
1529186296.013633000,118.190.155.212,192.168.43.236,8000,52633,1229,1,1228,0x00000010,1228,,1285451852,3860118191
1529186296.013705000,192.168.43.236,118.190.155.212,52633,8000,1,2457,0,0x00000010,,0.000072000,3860119419,
1529186296.013707000,118.190.155.212,192.168.43.236,8000,52633,2457,1,1228,0x00000010,1228,,1285451852,3860119419
1529186296.013764000,192.168.43.236,118.190.155.212,52633,8000,1,3685,0,0x00000010,,0.000057000,3860120647,
1529186296.019630000,118.190.155.212,192.168.43.236,8000,52633,3685,1,1228,0x00000010,1228,,1285451852,3860120647
1529186296.019700000,192.168.43.236,118.190.155.212,52633,8000,1,4913,0,0x00000010,,0.000070000,3860121875,
1529186296.019636000,118.190.155.212,192.168.43.236,8000,52633,4913,1,1228,0x00000010,1228,,1285451852,3860121875
1529186296.019734000,192.168.43.236,118.190.155.212,52633,8000,1,6141,0,0x00000010,,0.000098000,3860123103,
1529186296.019776000,118.190.155.212,192.168.43.236,8000,52633,6141,1,1228,0x00000010,1228,,1285451852,3860123103
1529186296.019808000,192.168.43.236,118.190.155.212,52633,8000,1,7369,0,0x00000010,,0.000032000,3860124331,
1529186296.022323000,118.190.155.212,192.168.43.236,8000,52633,7369,1,1228,0x00000010,1228,,1285451852,3860124331
1529186296.022392000,192.168.43.236,118.190.155.212,52633,8000,1,8597,0,0x00000010,,0.000069000,3860125559,
1529186296.022325000,118.190.155.212,192.168.43.236,8000,52633,8597,1,1228,0x00000010,1228,,1285451852,3860125559
1529186296.022430000,192.168.43.236,118.190.155.212,52633,8000,1,9825,0,0x00000010,,0.000105000,3860126787,
1529186296.022325000,118.190.155.212,192.168.43.236,8000,52633,9825,1,1228,0x00000010,1228,,1285451852,3860126787
1529186296.022455000,192.168.43.236,118.190.155.212,52633,8000,1,11053,0,0x00000010,,0.000130000,3860128015,
1529186296.022326000,118.190.155.212,192.168.43.236,8000,52633,11053,1,1228,0x00000018,1228,,1285451852,3860128015
1529186296.022477000,192.168.43.236,118.190.155.212,52633,8000,1,12281,0,0x00000010,,0.000151000,3860129243,
1529186296.055898000,118.190.155.212,192.168.43.236,8000,52633,12281,1,1228,0x00000010,1228,,1285451852,3860150119
1529186296.055948000,192.168.43.236,118.190.155.212,52633,8000,1,13509,0,0x00000010,,0.000050000,3860151347,
1529186296.056039000,118.190.155.212,192.168.43.236,8000,52633,13509,1,1228,0x00000010,1228,,1285451852,3860151347
1529186296.056078000,192.168.43.236,118.190.155.212,52633,8000,1,14737,0,0x00000010,,0.000039000,3860152575,
1529186296.082856000,118.190.155.212,192.168.43.236,8000,52633,14737,1,1228,0x00000010,1228,,1285451852,3860152575
1529186296.082918000,192.168.43.236,118.190.155.212,52633,8000,1,15965,0,0x00000010,,0.000062000,3860153803,
1529186296.082861000,118.190.155.212,192.168.43.236,8000,52633,15965,1,1228,0x00000010,1228,,1285451852,3860153803
1529186296.082949000,192.168.43.236,118.190.155.212,52633,8000,1,17193,0,0x00000010,,0.000088000,3860155031,
1529186296.084150000,118.190.155.212,192.168.43.236,8000,52633,17193,1,1228,0x00000010,1228,,1285451852,3860155031
1529186296.084207000,192.168.43.236,118.190.155.212,52633,8000,1,18421,0,0x00000010,,0.000057000,3860156259,
1529186296.086503000,118.190.155.212,192.168.43.236,8000,52633,18421,1,1228,0x00000010,1228,,1285451852,3860156259
1529186296.086560000,192.168.43.236,118.190.155.212,52633,8000,1,19649,0,0x00000010,,0.000057000,3860157487,
1529186296.086606000,118.190.155.212,192.168.43.236,8000,52633,19649,1,1228,0x00000010,1228,,1285451852,3860157487
1529186296.086635000,192.168.43.236,118.190.155.212,52633,8000,1,20877,0,0x00000010,,0.000029000,3860158715,
1529186296.086759000,118.190.155.212,192.168.43.236,8000,52633,20877,1,1228,0x00000010,1228,,1285451852,3860158715
1529186296.086794000,192.168.43.236,118.190.155.212,52633,8000,1,22105,0,0x00000010,,0.000035000,3860159943,
1529186296.086760000,118.190.155.212,192.168.43.236,8000,52633,22105,1,1228,0x00000010,1228,,1285451852,3860159943
1529186296.086816000,192.168.43.236,118.190.155.212,52633,8000,1,23333,0,0x00000010,,0.000056000,3860161171,
1529186296.086761000,118.190.155.212,192.168.43.236,8000,52633,23333,1,1228,0x00000010,1228,,1285451852,3860161171
1529186296.086834000,192.168.43.236,118.190.155.212,52633,8000,1,24561,0,0x00000010,,0.000073000,3860162399,
1529186296.086761000,118.190.155.212,192.168.43.236,8000,52633,24561,1,1228,0x00000010,1228,,1285451852,3860162399
1529186296.086849000,192.168.43.236,118.190.155.212,52633,8000,1,25789,0,0x00000010,,0.000088000,3860163627,
1529186296.086761000,118.190.155.212,192.168.43.236,8000,52633,25789,1,1228,0x00000010,1228,,1285451852,3860163627
1529186296.086865000,192.168.43.236,118.190.155.212,52633,8000,1,27017,0,0x00000010,,0.000104000,3860164855,
1529186296.086762000,118.190.155.212,192.168.43.236,8000,52633,27017,1,1228,0x00000010,1228,,1285451852,3860164855
1529186296.086879000,192.168.43.236,118.190.155.212,52633,8000,1,28245,0,0x00000010,,0.000117000,3860166083,
