frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529184918.810964000,192.168.43.236,118.190.155.212,46397,8000,0,0,0,0x00000002,,,,
1529184921.131291000,118.190.155.212,192.168.43.236,8000,46397,0,1,0,0x00000012,,2.320327000,,
1529184921.131409000,192.168.43.236,118.190.155.212,46397,8000,1,1,0,0x00000010,,0.000118000,,
1529184921.211046000,118.190.155.212,192.168.43.236,8000,46397,1,1,0,0x00000010,,,2261375542,
1529184921.211586000,118.190.155.212,192.168.43.236,8000,46397,1,1,1228,0x00000010,1228,,2261375542,4172443002
1529184921.211644000,192.168.43.236,118.190.155.212,46397,8000,1,1229,0,0x00000010,,0.000058000,4172444230,
1529184921.213171000,118.190.155.212,192.168.43.236,8000,46397,1229,1,1228,0x00000010,1228,,2261375542,4172444230
1529184921.213230000,192.168.43.236,118.190.155.212,46397,8000,1,2457,0,0x00000010,,0.000059000,4172445458,
1529184921.213172000,118.190.155.212,192.168.43.236,8000,46397,2457,1,1228,0x00000010,1228,,2261375542,4172445458
1529184921.213262000,192.168.43.236,118.190.155.212,46397,8000,1,3685,0,0x00000010,,0.000090000,4172446686,
1529184921.213961000,118.190.155.212,192.168.43.236,8000,46397,3685,1,1228,0x00000010,1228,,2261375542,4172446686
1529184921.214019000,192.168.43.236,118.190.155.212,46397,8000,1,4913,0,0x00000010,,0.000058000,4172447914,
1529184921.215122000,118.190.155.212,192.168.43.236,8000,46397,4913,1,1228,0x00000010,1228,,2261375542,4172447914
1529184921.215180000,192.168.43.236,118.190.155.212,46397,8000,1,6141,0,0x00000010,,0.000058000,4172449142,
1529184921.216371000,118.190.155.212,192.168.43.236,8000,46397,6141,1,1228,0x00000010,1228,,2261375542,4172449142
1529184921.216429000,192.168.43.236,118.190.155.212,46397,8000,1,7369,0,0x00000010,,0.000058000,4172450370,
1529184921.217086000,118.190.155.212,192.168.43.236,8000,46397,7369,1,1228,0x00000010,1228,,2261375542,4172450370
1529184921.217129000,118.190.155.212,192.168.43.236,8000,46397,8597,1,1228,0x00000010,2456,,2261375542,4172451598
1529184921.217150000,192.168.43.236,118.190.155.212,46397,8000,1,8597,0,0x00000010,,0.000064000,4172451598,
1529184921.217199000,192.168.43.236,118.190.155.212,46397,8000,1,9825,0,0x00000010,,0.000070000,4172452826,
1529184921.218090000,118.190.155.212,192.168.43.236,8000,46397,9825,1,1228,0x00000010,1228,,2261375542,4172452826
1529184921.218116000,118.190.155.212,192.168.43.236,8000,46397,11053,1,1228,0x00000010,2456,,2261375542,4172454054
1529184921.218157000,192.168.43.236,118.190.155.212,46397,8000,1,11053,0,0x00000010,,0.000067000,4172454054,
1529184921.218204000,192.168.43.236,118.190.155.212,46397,8000,1,12281,0,0x00000010,,0.000088000,4172455282,
1529184921.251474000,118.190.155.212,192.168.43.236,8000,46397,12281,1,1228,0x00000010,1228,,2261375542,4172455282
1529184921.251542000,192.168.43.236,118.190.155.212,46397,8000,1,13509,0,0x00000010,,0.000068000,4172456510,
1529184921.292197000,118.190.155.212,192.168.43.236,8000,46397,13509,1,1228,0x00000018,1228,,2261375542,4172456510
1529184921.292251000,118.190.155.212,192.168.43.236,8000,46397,14737,1,1228,0x00000010,2456,,2261375542,4172457738
1529184921.292285000,192.168.43.236,118.190.155.212,46397,8000,1,14737,0,0x00000010,,0.000088000,4172457738,
1529184921.292351000,192.168.43.236,118.190.155.212,46397,8000,1,15965,0,0x00000010,,0.000100000,4172458966,
1529184921.294538000,118.190.155.212,192.168.43.236,8000,46397,15965,1,1228,0x00000010,1228,,2261375542,4172458966
1529184921.294616000,192.168.43.236,118.190.155.212,46397,8000,1,17193,0,0x00000010,,0.000078000,4172460194,
1529184921.302376000,118.190.155.212,192.168.43.236,8000,46397,17193,1,1228,0x00000010,1228,,2261375542,4172460194
1529184921.302453000,192.168.43.236,118.190.155.212,46397,8000,1,18421,0,0x00000010,,0.000077000,4172461422,
1529184921.302572000,118.190.155.212,192.168.43.236,8000,46397,18421,1,1228,0x00000010,1228,,2261375542,4172461422
1529184921.302613000,192.168.43.236,118.190.155.212,46397,8000,1,19649,0,0x00000010,,0.000041000,4172462650,
1529184921.303106000,118.190.155.212,192.168.43.236,8000,46397,19649,1,1228,0x00000010,1228,,2261375542,4172462650
1529184921.303182000,192.168.43.236,118.190.155.212,46397,8000,1,20877,0,0x00000010,,0.000076000,4172463878,
1529184921.303333000,118.190.155.212,192.168.43.236,8000,46397,20877,1,1228,0x00000010,1228,,2261375542,4172463878
1529184921.303403000,192.168.43.236,118.190.155.212,46397,8000,1,22105,0,0x00000010,,0.000070000,4172465106,
1529184921.306089000,118.190.155.212,192.168.43.236,8000,46397,22105,1,1228,0x00000018,1228,,2261375542,4172465106
1529184921.306170000,192.168.43.236,118.190.155.212,46397,8000,1,23333,0,0x00000010,,0.000081000,4172466334,
1529184921.306181000,118.190.155.212,192.168.43.236,8000,46397,23333,1,1228,0x00000010,1228,,2261375542,4172466334
