frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185291.063777000,192.168.43.236,118.190.155.212,50149,8000,0,0,0,0x00000002,,,,
1529185291.404368000,118.190.155.212,192.168.43.236,8000,50149,0,1,0,0x00000012,,0.340591000,,
1529185291.404447000,192.168.43.236,118.190.155.212,50149,8000,1,1,0,0x00000010,,0.000079000,,
1529185291.443127000,118.190.155.212,192.168.43.236,8000,50149,1,1,0,0x00000010,,,3170066005,
1529185291.444633000,118.190.155.212,192.168.43.236,8000,50149,1,1,1228,0x00000010,1228,,3170066005,459914392
1529185291.444680000,192.168.43.236,118.190.155.212,50149,8000,1,1229,0,0x00000010,,0.000047000,459910708,
1529185291.444893000,118.190.155.212,192.168.43.236,8000,50149,1229,1,1228,0x00000010,1228,,3170066005,459915620
1529185291.444942000,192.168.43.236,118.190.155.212,50149,8000,1,2457,0,0x00000010,,0.000049000,459910708,
1529185291.445675000,118.190.155.212,192.168.43.236,8000,50149,2457,1,1228,0x00000010,1228,,3170066005,459916848
1529185291.445723000,192.168.43.236,118.190.155.212,50149,8000,1,3685,0,0x00000010,,0.000048000,459910708,
1529185291.445787000,118.190.155.212,192.168.43.236,8000,50149,3685,1,1228,0x00000010,1228,,3170066005,459918076
1529185291.445819000,192.168.43.236,118.190.155.212,50149,8000,1,4913,0,0x00000010,,0.000032000,459910708,
1529185291.445984000,118.190.155.212,192.168.43.236,8000,50149,4913,1,1228,0x00000010,1228,,3170066005,459919304
1529185291.446025000,192.168.43.236,118.190.155.212,50149,8000,1,6141,0,0x00000010,,0.000041000,459910708,
1529185291.449417000,118.190.155.212,192.168.43.236,8000,50149,6141,1,1228,0x00000010,1228,,3170066005,459920532
1529185291.449475000,192.168.43.236,118.190.155.212,50149,8000,1,7369,0,0x00000010,,0.000058000,459911936,
1529185291.449507000,118.190.155.212,192.168.43.236,8000,50149,7369,1,1228,0x00000010,1228,,3170066005,459921760
1529185291.449546000,192.168.43.236,118.190.155.212,50149,8000,1,8597,0,0x00000010,,0.000039000,459911936,
1529185291.449960000,118.190.155.212,192.168.43.236,8000,50149,8597,1,1228,0x00000010,1228,,3170066005,459922988
1529185291.450017000,192.168.43.236,118.190.155.212,50149,8000,1,9825,0,0x00000010,,0.000057000,459911936,
1529185291.450763000,118.190.155.212,192.168.43.236,8000,50149,9825,1,1228,0x00000010,1228,,3170066005,459924216
1529185291.450821000,192.168.43.236,118.190.155.212,50149,8000,1,11053,0,0x00000010,,0.000058000,459911936,
1529185291.451490000,118.190.155.212,192.168.43.236,8000,50149,11053,1,1228,0x00000010,1228,,3170066005,459925444
1529185291.451530000,192.168.43.236,118.190.155.212,50149,8000,1,12281,0,0x00000010,,0.000040000,459913164,
