frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529184915.599461000,192.168.43.127,118.190.155.212,47744,8000,0,0,0,0x00000002,,,,
1529184916.618728000,192.168.43.127,118.190.155.212,47744,8000,0,0,0,0x00000002,,,,
1529184918.634746000,192.168.43.127,118.190.155.212,47744,8000,0,0,0,0x00000002,,,,
1529184918.738580000,118.190.155.212,192.168.43.127,8000,47744,0,1,0,0x00000012,,3.139119000,,
1529184918.738729000,192.168.43.127,118.190.155.212,47744,8000,1,1,0,0x00000010,,0.000149000,4172442799,
1529184918.738773000,192.168.43.127,118.190.155.212,47744,8000,1,1,0,0x00000010,,,4172442799,
1529184918.738909000,192.168.43.127,118.190.155.212,47744,8000,1,1,125,0x00000018,125,,4172442799,2261375417
1529184918.810793000,118.190.155.212,192.168.43.127,8000,47744,1,126,0,0x00000010,,0.071884000,2261375542,
1529184918.810798000,118.190.155.212,192.168.43.127,8000,47744,1,126,203,0x00000018,203,,2261375542,4172442799
1529184918.810893000,192.168.43.127,118.190.155.212,47744,8000,126,204,0,0x00000010,,0.000095000,4172443002,
