frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185260.498015000,192.168.43.127,118.190.155.212,47972,8000,0,0,0,0x00000002,,,,
1529185260.937206000,118.190.155.212,192.168.43.127,8000,47972,0,1,0,0x00000012,,0.439191000,,
1529185260.937291000,192.168.43.127,118.190.155.212,47972,8000,1,1,0,0x00000010,,0.000085000,174665333,
1529185260.937316000,192.168.43.127,118.190.155.212,47972,8000,1,1,0,0x00000010,,,174665333,
1529185260.937449000,192.168.43.127,118.190.155.212,47972,8000,1,1,124,0x00000018,124,,174665333,2660779798
1529185261.036583000,118.190.155.212,192.168.43.127,8000,47972,1,125,0,0x00000010,,0.099134000,2660779922,
1529185261.036756000,118.190.155.212,192.168.43.127,8000,47972,1,125,202,0x00000018,202,,2660779922,174665333
1529185261.036806000,192.168.43.127,118.190.155.212,47972,8000,125,203,0,0x00000010,,0.000050000,174665535,
1529185261.038612000,118.190.155.212,192.168.43.127,8000,47972,203,125,1228,0x00000010,1228,,2660779922,174665535
1529185261.038669000,192.168.43.127,118.190.155.212,47972,8000,125,1431,0,0x00000010,,0.000057000,174666763,
1529185261.038906000,118.190.155.212,192.168.43.127,8000,47972,1431,125,1228,0x00000010,1228,,2660779922,174666763
1529185261.038950000,192.168.43.127,118.190.155.212,47972,8000,125,2659,0,0x00000010,,0.000044000,174667991,
1529185261.039922000,118.190.155.212,192.168.43.127,8000,47972,2659,125,1228,0x00000010,1228,,2660779922,174667991
1529185261.039954000,118.190.155.212,192.168.43.127,8000,47972,3887,125,1228,0x00000010,2456,,2660779922,174669219
1529185261.039998000,192.168.43.127,118.190.155.212,47972,8000,125,3887,0,0x00000010,,0.000076000,174669219,
1529185261.040052000,192.168.43.127,118.190.155.212,47972,8000,125,5115,0,0x00000010,,0.000098000,174670447,
1529185261.043783000,118.190.155.212,192.168.43.127,8000,47972,5115,125,1228,0x00000010,1228,,2660779922,174670447
1529185261.043848000,192.168.43.127,118.190.155.212,47972,8000,125,6343,0,0x00000010,,0.000065000,174671675,
1529185261.044495000,118.190.155.212,192.168.43.127,8000,47972,6343,125,1228,0x00000010,1228,,2660779922,174671675
1529185261.044537000,118.190.155.212,192.168.43.127,8000,47972,7571,125,1228,0x00000010,2456,,2660779922,174672903
1529185261.044569000,192.168.43.127,118.190.155.212,47972,8000,125,7571,0,0x00000010,,0.000074000,174672903,
1529185261.044624000,192.168.43.127,118.190.155.212,47972,8000,125,8799,0,0x00000010,,0.000087000,174674131,
1529185261.045379000,118.190.155.212,192.168.43.127,8000,47972,8799,125,1228,0x00000010,1228,,2660779922,174674131
1529185261.045429000,192.168.43.127,118.190.155.212,47972,8000,125,10027,0,0x00000010,,0.000050000,174675359,
1529185261.045526000,118.190.155.212,192.168.43.127,8000,47972,10027,125,1228,0x00000010,1228,,2660779922,174675359
1529185261.045566000,192.168.43.127,118.190.155.212,47972,8000,125,11255,0,0x00000010,,0.000040000,174676587,
1529185261.106577000,118.190.155.212,192.168.43.127,8000,47972,11255,125,1228,0x00000010,1228,,2660779922,174676587
1529185261.106645000,192.168.43.127,118.190.155.212,47972,8000,125,12483,0,0x00000010,,0.000068000,174677815,
1529185261.121687000,118.190.155.212,192.168.43.127,8000,47972,12483,125,1228,0x00000010,1228,,2660779922,174677815
1529185261.121753000,192.168.43.127,118.190.155.212,47972,8000,125,13711,0,0x00000010,,0.000066000,174679043,
1529185261.121790000,118.190.155.212,192.168.43.127,8000,47972,13711,125,1228,0x00000018,1228,,2660779922,174679043
1529185261.121834000,192.168.43.127,118.190.155.212,47972,8000,125,14939,0,0x00000010,,0.000044000,174680271,
1529185261.122323000,118.190.155.212,192.168.43.127,8000,47972,14939,125,1228,0x00000010,1228,,2660779922,174680271
1529185261.122390000,192.168.43.127,118.190.155.212,47972,8000,125,16167,0,0x00000010,,0.000067000,174681499,
1529185261.122418000,118.190.155.212,192.168.43.127,8000,47972,16167,125,1228,0x00000010,1228,,2660779922,174681499
1529185261.122460000,192.168.43.127,118.190.155.212,47972,8000,125,17395,0,0x00000010,,0.000042000,174682727,
1529185261.127692000,118.190.155.212,192.168.43.127,8000,47972,17395,125,1228,0x00000010,1228,,2660779922,174682727
1529185261.127759000,192.168.43.127,118.190.155.212,47972,8000,125,18623,0,0x00000010,,0.000067000,174683955,
1529185261.127793000,118.190.155.212,192.168.43.127,8000,47972,18623,125,1228,0x00000010,1228,,2660779922,174683955
1529185261.127837000,192.168.43.127,118.190.155.212,47972,8000,125,19851,0,0x00000010,,0.000044000,174685183,
1529185261.128304000,118.190.155.212,192.168.43.127,8000,47972,19851,125,1228,0x00000010,1228,,2660779922,174685183
1529185261.128370000,192.168.43.127,118.190.155.212,47972,8000,125,21079,0,0x00000010,,0.000066000,174686411,
1529185261.128446000,118.190.155.212,192.168.43.127,8000,47972,21079,125,1228,0x00000010,1228,,2660779922,174686411
1529185261.128478000,192.168.43.127,118.190.155.212,47972,8000,125,22307,0,0x00000010,,0.000032000,174687639,
1529185261.128931000,118.190.155.212,192.168.43.127,8000,47972,22307,125,1228,0x00000018,1228,,2660779922,174687639
1529185261.129021000,192.168.43.127,118.190.155.212,47972,8000,125,23535,0,0x00000010,,0.000090000,174688867,
1529185261.166512000,118.190.155.212,192.168.43.127,8000,47972,23535,125,1228,0x00000010,1228,,2660779922,174688867
1529185261.166570000,192.168.43.127,118.190.155.212,47972,8000,125,24763,0,0x00000010,,0.000058000,174690095,
1529185261.166626000,118.190.155.212,192.168.43.127,8000,47972,24763,125,1228,0x00000010,1228,,2660779922,174690095
1529185261.166656000,192.168.43.127,118.190.155.212,47972,8000,125,25991,0,0x00000010,,0.000030000,174691323,
1529185261.186316000,118.190.155.212,192.168.43.127,8000,47972,25991,125,1228,0x00000010,1228,,2660779922,174691323
1529185261.186383000,192.168.43.127,118.190.155.212,47972,8000,125,27219,0,0x00000010,,0.000067000,174692551,
1529185261.201751000,118.190.155.212,192.168.43.127,8000,47972,27219,125,1228,0x00000010,1228,,2660779922,174692551
1529185261.201818000,192.168.43.127,118.190.155.212,47972,8000,125,28447,0,0x00000010,,0.000067000,174693779,
1529185261.201854000,118.190.155.212,192.168.43.127,8000,47972,28447,125,1228,0x00000010,1228,,2660779922,174693779
1529185261.201896000,192.168.43.127,118.190.155.212,47972,8000,125,29675,0,0x00000010,,0.000042000,174695007,
1529185261.202385000,118.190.155.212,192.168.43.127,8000,47972,29675,125,1228,0x00000010,1228,,2660779922,174695007
1529185261.202452000,192.168.43.127,118.190.155.212,47972,8000,125,30903,0,0x00000010,,0.000067000,174696235,
1529185261.202508000,118.190.155.212,192.168.43.127,8000,47972,30903,125,1228,0x00000010,1228,,2660779922,174696235
1529185261.202544000,192.168.43.127,118.190.155.212,47972,8000,125,32131,0,0x00000010,,0.000036000,174697463,
1529185261.206845000,118.190.155.212,192.168.43.127,8000,47972,32131,125,1228,0x00000010,1228,,2660779922,174697463
1529185261.206912000,192.168.43.127,118.190.155.212,47972,8000,125,33359,0,0x00000010,,0.000067000,174698691,
1529185261.206938000,118.190.155.212,192.168.43.127,8000,47972,33359,125,1228,0x00000010,1228,,2660779922,174698691
1529185261.206982000,192.168.43.127,118.190.155.212,47972,8000,125,34587,0,0x00000010,,0.000044000,174699919,
1529185261.207302000,118.190.155.212,192.168.43.127,8000,47972,34587,125,1228,0x00000018,1228,,2660779922,174699919
1529185261.207360000,192.168.43.127,118.190.155.212,47972,8000,125,35815,0,0x00000010,,0.000058000,174701147,
1529185261.208101000,118.190.155.212,192.168.43.127,8000,47972,35815,125,1228,0x00000010,1228,,2660779922,174701147
