frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186280.536369000,192.168.43.127,118.190.155.212,48540,8000,0,0,0,0x00000002,,,,
1529186280.786696000,118.190.155.212,192.168.43.127,8000,48540,0,1,0,0x00000012,,0.250327000,,
1529186280.786849000,192.168.43.127,118.190.155.212,48540,8000,1,1,0,0x00000010,,0.000153000,1802168507,
1529186280.786894000,192.168.43.127,118.190.155.212,48540,8000,1,1,0,0x00000010,,,1802168507,
1529186280.787054000,192.168.43.127,118.190.155.212,48540,8000,1,1,126,0x00000018,126,,1802168507,1347729170
1529186280.892430000,118.190.155.212,192.168.43.127,8000,48540,1,127,0,0x00000010,,0.105376000,1347729296,
1529186280.896323000,118.190.155.212,192.168.43.127,8000,48540,1,127,204,0x00000018,204,,1347729296,1802168507
1529186280.896390000,192.168.43.127,118.190.155.212,48540,8000,127,205,0,0x00000010,,0.000067000,1802168711,
1529186280.897388000,118.190.155.212,192.168.43.127,8000,48540,205,127,1228,0x00000010,1228,,1347729296,1802168711
1529186280.897447000,192.168.43.127,118.190.155.212,48540,8000,127,1433,0,0x00000010,,0.000059000,1802169939,
1529186280.897389000,118.190.155.212,192.168.43.127,8000,48540,1433,127,1228,0x00000010,1228,,1347729296,1802169939
1529186280.897483000,192.168.43.127,118.190.155.212,48540,8000,127,2661,0,0x00000010,,0.000094000,1802171167,
1529186280.898219000,118.190.155.212,192.168.43.127,8000,48540,2661,127,1228,0x00000010,1228,,1347729296,1802171167
1529186280.898269000,192.168.43.127,118.190.155.212,48540,8000,127,3889,0,0x00000010,,0.000050000,1802172395,
1529186280.898295000,118.190.155.212,192.168.43.127,8000,48540,3889,127,1228,0x00000010,1228,,1347729296,1802172395
1529186280.898339000,192.168.43.127,118.190.155.212,48540,8000,127,5117,0,0x00000010,,0.000044000,1802173623,
1529186280.899027000,118.190.155.212,192.168.43.127,8000,48540,5117,127,1228,0x00000010,1228,,1347729296,1802173623
1529186280.899094000,192.168.43.127,118.190.155.212,48540,8000,127,6345,0,0x00000010,,0.000067000,1802174851,
1529186280.899028000,118.190.155.212,192.168.43.127,8000,48540,6345,127,1228,0x00000010,1228,,1347729296,1802174851
1529186280.899134000,192.168.43.127,118.190.155.212,48540,8000,127,7573,0,0x00000010,,0.000106000,1802176079,
1529186280.899631000,118.190.155.212,192.168.43.127,8000,48540,7573,127,1228,0x00000010,1228,,1347729296,1802176079
1529186280.899695000,192.168.43.127,118.190.155.212,48540,8000,127,8801,0,0x00000010,,0.000064000,1802177307,
1529186280.900216000,118.190.155.212,192.168.43.127,8000,48540,8801,127,1228,0x00000010,1228,,1347729296,1802177307
1529186280.900284000,192.168.43.127,118.190.155.212,48540,8000,127,10029,0,0x00000010,,0.000068000,1802178535,
1529186280.900222000,118.190.155.212,192.168.43.127,8000,48540,10029,127,1228,0x00000010,1228,,1347729296,1802178535
1529186280.900322000,192.168.43.127,118.190.155.212,48540,8000,127,11257,0,0x00000010,,0.000100000,1802179763,
1529186280.972819000,118.190.155.212,192.168.43.127,8000,48540,11257,127,1228,0x00000010,1228,,1347729296,1802179763
1529186280.972891000,192.168.43.127,118.190.155.212,48540,8000,127,12485,0,0x00000010,,0.000072000,1802180991,
1529186280.972826000,118.190.155.212,192.168.43.127,8000,48540,12485,127,1228,0x00000010,1228,,1347729296,1802180991
1529186280.972929000,192.168.43.127,118.190.155.212,48540,8000,127,13713,0,0x00000010,,0.000103000,1802182219,
1529186280.975577000,118.190.155.212,192.168.43.127,8000,48540,13713,127,1228,0x00000018,1228,,1347729296,1802182219
1529186280.975664000,192.168.43.127,118.190.155.212,48540,8000,127,14941,0,0x00000010,,0.000087000,1802183447,
1529186280.976773000,118.190.155.212,192.168.43.127,8000,48540,14941,127,1228,0x00000010,1228,,1347729296,1802183447
1529186280.976845000,192.168.43.127,118.190.155.212,48540,8000,127,16169,0,0x00000010,,0.000072000,1802184675,
1529186280.976847000,118.190.155.212,192.168.43.127,8000,48540,16169,127,1228,0x00000010,1228,,1347729296,1802184675
1529186280.976901000,192.168.43.127,118.190.155.212,48540,8000,127,17397,0,0x00000010,,0.000054000,1802185903,
1529186280.977183000,118.190.155.212,192.168.43.127,8000,48540,17397,127,1228,0x00000010,1228,,1347729296,1802185903
1529186280.977246000,192.168.43.127,118.190.155.212,48540,8000,127,18625,0,0x00000010,,0.000063000,1802187131,
1529186280.977261000,118.190.155.212,192.168.43.127,8000,48540,18625,127,1228,0x00000010,1228,,1347729296,1802187131
1529186280.977311000,192.168.43.127,118.190.155.212,48540,8000,127,19853,0,0x00000010,,0.000050000,1802188359,
1529186280.981528000,118.190.155.212,192.168.43.127,8000,48540,19853,127,1228,0x00000010,1228,,1347729296,1802188359
1529186280.981593000,192.168.43.127,118.190.155.212,48540,8000,127,21081,0,0x00000010,,0.000065000,1802189587,
1529186280.981935000,118.190.155.212,192.168.43.127,8000,48540,21081,127,1228,0x00000010,1228,,1347729296,1802189587
1529186280.981989000,192.168.43.127,118.190.155.212,48540,8000,127,22309,0,0x00000010,,0.000054000,1802190815,
1529186280.982129000,118.190.155.212,192.168.43.127,8000,48540,22309,127,1228,0x00000018,1228,,1347729296,1802190815
1529186280.982164000,192.168.43.127,118.190.155.212,48540,8000,127,23537,0,0x00000010,,0.000035000,1802192043,
1529186280.982593000,118.190.155.212,192.168.43.127,8000,48540,23537,127,1228,0x00000010,1228,,1347729296,1802192043
1529186280.982627000,118.190.155.212,192.168.43.127,8000,48540,24765,127,1228,0x00000010,2456,,1347729296,1802193271
1529186280.982669000,192.168.43.127,118.190.155.212,48540,8000,127,24765,0,0x00000010,,0.000076000,1802193271,
1529186280.982724000,192.168.43.127,118.190.155.212,48540,8000,127,25993,0,0x00000010,,0.000097000,1802194499,
1529186280.982931000,118.190.155.212,192.168.43.127,8000,48540,25993,127,1228,0x00000010,1228,,1347729296,1802194499
1529186280.982958000,192.168.43.127,118.190.155.212,48540,8000,127,27221,0,0x00000010,,0.000027000,1802195727,
1529186280.983848000,118.190.155.212,192.168.43.127,8000,48540,27221,127,1228,0x00000010,1228,,1347729296,1802195727
1529186280.983917000,192.168.43.127,118.190.155.212,48540,8000,127,28449,0,0x00000010,,0.000069000,1802196955,
1529186280.983854000,118.190.155.212,192.168.43.127,8000,48540,28449,127,1228,0x00000010,1228,,1347729296,1802196955
1529186280.983954000,192.168.43.127,118.190.155.212,48540,8000,127,29677,0,0x00000010,,0.000100000,1802198183,
