frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185441.392922000,192.168.43.236,118.190.155.212,43977,8000,0,0,0,0x00000002,,,,
1529185441.743812000,118.190.155.212,192.168.43.236,8000,43977,0,1,0,0x00000012,,0.350890000,,
1529185441.743879000,192.168.43.236,118.190.155.212,43977,8000,1,1,0,0x00000010,,0.000067000,,
1529185441.783909000,118.190.155.212,192.168.43.236,8000,43977,1,1,0,0x00000010,,,1260397721,
1529185441.784578000,118.190.155.212,192.168.43.236,8000,43977,1,1,1228,0x00000010,1228,,1260397721,104273611
1529185441.784644000,192.168.43.236,118.190.155.212,43977,8000,1,1229,0,0x00000010,,0.000066000,104274839,
1529185441.784939000,118.190.155.212,192.168.43.236,8000,43977,1229,1,1228,0x00000010,1228,,1260397721,104274839
1529185441.784988000,192.168.43.236,118.190.155.212,43977,8000,1,2457,0,0x00000010,,0.000049000,104276067,
1529185441.786430000,118.190.155.212,192.168.43.236,8000,43977,2457,1,1228,0x00000010,1228,,1260397721,104276067
1529185441.786500000,192.168.43.236,118.190.155.212,43977,8000,1,3685,0,0x00000010,,0.000070000,104277295,
1529185441.786436000,118.190.155.212,192.168.43.236,8000,43977,3685,1,1228,0x00000010,1228,,1260397721,104277295
1529185441.786538000,192.168.43.236,118.190.155.212,43977,8000,1,4913,0,0x00000010,,0.000102000,104278523,
1529185441.790578000,118.190.155.212,192.168.43.236,8000,43977,4913,1,1228,0x00000010,1228,,1260397721,104278523
1529185441.790648000,192.168.43.236,118.190.155.212,43977,8000,1,6141,0,0x00000010,,0.000070000,104279751,
1529185441.790659000,118.190.155.212,192.168.43.236,8000,43977,6141,1,1228,0x00000010,1228,,1260397721,104279751
1529185441.790708000,192.168.43.236,118.190.155.212,43977,8000,1,7369,0,0x00000010,,0.000049000,104280979,
