frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186341.026647000,192.168.43.127,118.190.155.212,48580,8000,0,0,0,0x00000002,,,,
1529186341.266688000,118.190.155.212,192.168.43.127,8000,48580,0,1,0,0x00000012,,0.240041000,,
1529186341.266823000,192.168.43.127,118.190.155.212,48580,8000,1,1,0,0x00000010,,0.000135000,3823264780,
1529186341.266863000,192.168.43.127,118.190.155.212,48580,8000,1,1,0,0x00000010,,,3823264780,
1529186341.267043000,192.168.43.127,118.190.155.212,48580,8000,1,1,124,0x00000018,124,,3823264780,1878334895
1529186341.376285000,118.190.155.212,192.168.43.127,8000,48580,1,125,0,0x00000010,,0.109242000,1878335019,
1529186341.376594000,118.190.155.212,192.168.43.127,8000,48580,1,125,202,0x00000018,202,,1878335019,3823264780
1529186341.376645000,192.168.43.127,118.190.155.212,48580,8000,125,203,0,0x00000010,,0.000051000,3823264982,
1529186341.377059000,118.190.155.212,192.168.43.127,8000,48580,203,125,1228,0x00000010,1228,,1878335019,3823264982
1529186341.377114000,192.168.43.127,118.190.155.212,48580,8000,125,1431,0,0x00000010,,0.000055000,3823266210,
1529186341.377784000,118.190.155.212,192.168.43.127,8000,48580,1431,125,1228,0x00000010,1228,,1878335019,3823266210
1529186341.377835000,192.168.43.127,118.190.155.212,48580,8000,125,2659,0,0x00000010,,0.000051000,3823267438,
1529186341.378210000,118.190.155.212,192.168.43.127,8000,48580,2659,125,1228,0x00000010,1228,,1878335019,3823267438
1529186341.378254000,192.168.43.127,118.190.155.212,48580,8000,125,3887,0,0x00000010,,0.000044000,3823268666,
1529186341.379628000,118.190.155.212,192.168.43.127,8000,48580,3887,125,1228,0x00000010,1228,,1878335019,3823268666
1529186341.379694000,192.168.43.127,118.190.155.212,48580,8000,125,5115,0,0x00000010,,0.000066000,3823269894,
1529186341.379629000,118.190.155.212,192.168.43.127,8000,48580,5115,125,1228,0x00000010,1228,,1878335019,3823269894
1529186341.379732000,192.168.43.127,118.190.155.212,48580,8000,125,6343,0,0x00000010,,0.000103000,3823271122,
1529186341.379630000,118.190.155.212,192.168.43.127,8000,48580,6343,125,1228,0x00000010,1228,,1878335019,3823271122
1529186341.379755000,192.168.43.127,118.190.155.212,48580,8000,125,7571,0,0x00000010,,0.000125000,3823272350,
1529186341.381513000,118.190.155.212,192.168.43.127,8000,48580,7571,125,1228,0x00000010,1228,,1878335019,3823272350
1529186341.381603000,192.168.43.127,118.190.155.212,48580,8000,125,8799,0,0x00000010,,0.000090000,3823273578,
1529186341.381519000,118.190.155.212,192.168.43.127,8000,48580,8799,125,1228,0x00000010,1228,,1878335019,3823273578
1529186341.381625000,118.190.155.212,192.168.43.127,8000,48580,10027,125,1228,0x00000010,2456,,1878335019,3823274806
1529186341.381647000,192.168.43.127,118.190.155.212,48580,8000,125,10027,0,0x00000010,,0.000128000,3823274806,
1529186341.381683000,192.168.43.127,118.190.155.212,48580,8000,125,11255,0,0x00000010,,0.000058000,3823276034,
1529186341.442347000,118.190.155.212,192.168.43.127,8000,48580,11255,125,1228,0x00000010,1228,,1878335019,3823276034
1529186341.442389000,192.168.43.127,118.190.155.212,48580,8000,125,12483,0,0x00000010,,0.000042000,3823277262,
1529186341.442610000,118.190.155.212,192.168.43.127,8000,48580,12483,125,1228,0x00000010,1228,,1878335019,3823277262
1529186341.442639000,192.168.43.127,118.190.155.212,48580,8000,125,13711,0,0x00000010,,0.000029000,3823278490,
1529186341.452214000,118.190.155.212,192.168.43.127,8000,48580,13711,125,1228,0x00000018,1228,,1878335019,3823278490
1529186341.452261000,192.168.43.127,118.190.155.212,48580,8000,125,14939,0,0x00000010,,0.000047000,3823279718,
1529186341.452942000,118.190.155.212,192.168.43.127,8000,48580,14939,125,1228,0x00000010,1228,,1878335019,3823279718
1529186341.452990000,192.168.43.127,118.190.155.212,48580,8000,125,16167,0,0x00000010,,0.000048000,3823280946,
1529186341.452946000,118.190.155.212,192.168.43.127,8000,48580,16167,125,1228,0x00000010,1228,,1878335019,3823280946
1529186341.453015000,192.168.43.127,118.190.155.212,48580,8000,125,17395,0,0x00000010,,0.000069000,3823282174,
1529186341.453801000,118.190.155.212,192.168.43.127,8000,48580,17395,125,1228,0x00000010,1228,,1878335019,3823282174
1529186341.453834000,192.168.43.127,118.190.155.212,48580,8000,125,18623,0,0x00000010,,0.000033000,3823283402,
1529186341.453892000,118.190.155.212,192.168.43.127,8000,48580,18623,125,1228,0x00000010,1228,,1878335019,3823283402
1529186341.453923000,192.168.43.127,118.190.155.212,48580,8000,125,19851,0,0x00000010,,0.000031000,3823284630,
1529186341.455686000,118.190.155.212,192.168.43.127,8000,48580,19851,125,1228,0x00000010,1228,,1878335019,3823284630
1529186341.455736000,192.168.43.127,118.190.155.212,48580,8000,125,21079,0,0x00000010,,0.000050000,3823285858,
1529186341.455690000,118.190.155.212,192.168.43.127,8000,48580,21079,125,1228,0x00000010,1228,,1878335019,3823285858
1529186341.455761000,192.168.43.127,118.190.155.212,48580,8000,125,22307,0,0x00000010,,0.000071000,3823287086,
1529186341.456423000,118.190.155.212,192.168.43.127,8000,48580,22307,125,1228,0x00000018,1228,,1878335019,3823287086
1529186341.456472000,192.168.43.127,118.190.155.212,48580,8000,125,23535,0,0x00000010,,0.000049000,3823288314,
1529186341.456427000,118.190.155.212,192.168.43.127,8000,48580,23535,125,1228,0x00000010,1228,,1878335019,3823288314
1529186341.456497000,192.168.43.127,118.190.155.212,48580,8000,125,24763,0,0x00000010,,0.000070000,3823289542,
1529186341.457195000,118.190.155.212,192.168.43.127,8000,48580,24763,125,1228,0x00000010,1228,,1878335019,3823289542
1529186341.457228000,192.168.43.127,118.190.155.212,48580,8000,125,25991,0,0x00000010,,0.000033000,3823290770,
1529186341.457310000,118.190.155.212,192.168.43.127,8000,48580,25991,125,1228,0x00000010,1228,,1878335019,3823290770
1529186341.457341000,192.168.43.127,118.190.155.212,48580,8000,125,27219,0,0x00000010,,0.000031000,3823291998,
1529186341.457508000,118.190.155.212,192.168.43.127,8000,48580,27219,125,1228,0x00000010,1228,,1878335019,3823291998
1529186341.457540000,192.168.43.127,118.190.155.212,48580,8000,125,28447,0,0x00000010,,0.000032000,3823293226,
1529186341.458219000,118.190.155.212,192.168.43.127,8000,48580,28447,125,1228,0x00000010,1228,,1878335019,3823293226
1529186341.458256000,192.168.43.127,118.190.155.212,48580,8000,125,29675,0,0x00000010,,0.000037000,3823294454,
1529186341.492782000,118.190.155.212,192.168.43.127,8000,48580,29675,125,1228,0x00000010,1228,,1878335019,3823294454
1529186341.492839000,192.168.43.127,118.190.155.212,48580,8000,125,30903,0,0x00000010,,0.000057000,3823295682,
1529186341.520067000,118.190.155.212,192.168.43.127,8000,48580,30903,125,1228,0x00000010,1228,,1878335019,3823295682
1529186341.520125000,192.168.43.127,118.190.155.212,48580,8000,125,32131,0,0x00000010,,0.000058000,3823296910,
1529186341.529083000,118.190.155.212,192.168.43.127,8000,48580,32131,125,1228,0x00000010,1228,,1878335019,3823296910
1529186341.529144000,192.168.43.127,118.190.155.212,48580,8000,125,33359,0,0x00000010,,0.000061000,3823298138,
1529186341.529088000,118.190.155.212,192.168.43.127,8000,48580,33359,125,1228,0x00000010,1228,,1878335019,3823298138
1529186341.529176000,192.168.43.127,118.190.155.212,48580,8000,125,34587,0,0x00000010,,0.000088000,3823299366,
1529186341.529793000,118.190.155.212,192.168.43.127,8000,48580,34587,125,1228,0x00000010,1228,,1878335019,3823299366
1529186341.529854000,192.168.43.127,118.190.155.212,48580,8000,125,35815,0,0x00000010,,0.000061000,3823300594,
1529186341.529798000,118.190.155.212,192.168.43.127,8000,48580,35815,125,1228,0x00000010,1228,,1878335019,3823300594
1529186341.529887000,192.168.43.127,118.190.155.212,48580,8000,125,37043,0,0x00000010,,0.000089000,3823301822,
1529186341.529947000,118.190.155.212,192.168.43.127,8000,48580,37043,125,1228,0x00000010,1228,,1878335019,3823301822
1529186341.529977000,192.168.43.127,118.190.155.212,48580,8000,125,38271,0,0x00000010,,0.000030000,3823303050,
1529186341.537765000,118.190.155.212,192.168.43.127,8000,48580,38271,125,1228,0x00000010,1228,,1878335019,3823303050
1529186341.537822000,192.168.43.127,118.190.155.212,48580,8000,125,39499,0,0x00000010,,0.000057000,3823304278,
1529186341.537958000,118.190.155.212,192.168.43.127,8000,48580,39499,125,1228,0x00000010,1228,,1878335019,3823304278
1529186341.537992000,192.168.43.127,118.190.155.212,48580,8000,125,40727,0,0x00000010,,0.000034000,3823305506,
1529186341.538779000,118.190.155.212,192.168.43.127,8000,48580,40727,125,1228,0x00000010,1228,,1878335019,3823305506
1529186341.538836000,192.168.43.127,118.190.155.212,48580,8000,125,41955,0,0x00000010,,0.000057000,3823306734,
1529186341.539058000,118.190.155.212,192.168.43.127,8000,48580,41955,125,1228,0x00000018,1228,,1878335019,3823306734
1529186341.539083000,192.168.43.127,118.190.155.212,48580,8000,125,43183,0,0x00000010,,0.000025000,3823307962,
1529186341.539346000,118.190.155.212,192.168.43.127,8000,48580,43183,125,1228,0x00000010,1228,,1878335019,3823307962
1529186341.539425000,192.168.43.127,118.190.155.212,48580,8000,125,44411,0,0x00000010,,0.000079000,3823309190,
1529186341.539518000,118.190.155.212,192.168.43.127,8000,48580,44411,125,1228,0x00000010,1228,,1878335019,3823309190
1529186341.539557000,192.168.43.127,118.190.155.212,48580,8000,125,45639,0,0x00000010,,0.000039000,3823310418,
1529186341.539747000,118.190.155.212,192.168.43.127,8000,48580,45639,125,1228,0x00000010,1228,,1878335019,3823310418
1529186341.539787000,192.168.43.127,118.190.155.212,48580,8000,125,46867,0,0x00000010,,0.000040000,3823311646,
1529186341.543297000,118.190.155.212,192.168.43.127,8000,48580,46867,125,1228,0x00000010,1228,,1878335019,3823311646
1529186341.543356000,192.168.43.127,118.190.155.212,48580,8000,125,48095,0,0x00000010,,0.000059000,3823312874,
1529186341.543298000,118.190.155.212,192.168.43.127,8000,48580,48095,125,1228,0x00000010,1228,,1878335019,3823312874
1529186341.543389000,192.168.43.127,118.190.155.212,48580,8000,125,49323,0,0x00000010,,0.000091000,3823314102,
1529186341.543299000,118.190.155.212,192.168.43.127,8000,48580,49323,125,1228,0x00000010,1228,,1878335019,3823314102
1529186341.543411000,192.168.43.127,118.190.155.212,48580,8000,125,50551,0,0x00000010,,0.000112000,3823315330,
1529186341.576279000,118.190.155.212,192.168.43.127,8000,48580,50551,125,1228,0x00000010,1228,,1878335019,3823315330
1529186341.576344000,192.168.43.127,118.190.155.212,48580,8000,125,51779,0,0x00000010,,0.000065000,3823316558,
1529186341.576560000,118.190.155.212,192.168.43.127,8000,48580,51779,125,1228,0x00000010,1228,,1878335019,3823316558
1529186341.576588000,192.168.43.127,118.190.155.212,48580,8000,125,53007,0,0x00000010,,0.000028000,3823317786,
1529186341.576860000,118.190.155.212,192.168.43.127,8000,48580,53007,125,1228,0x00000010,1228,,1878335019,3823317786
1529186341.576905000,192.168.43.127,118.190.155.212,48580,8000,125,54235,0,0x00000010,,0.000045000,3823319014,
1529186341.577046000,118.190.155.212,192.168.43.127,8000,48580,54235,125,1228,0x00000010,1228,,1878335019,3823319014
1529186341.577085000,192.168.43.127,118.190.155.212,48580,8000,125,55463,0,0x00000010,,0.000039000,3823320242,
1529186341.578522000,118.190.155.212,192.168.43.127,8000,48580,55463,125,1228,0x00000010,1228,,1878335019,3823320242
1529186341.578599000,192.168.43.127,118.190.155.212,48580,8000,125,56691,0,0x00000010,,0.000077000,3823321470,
1529186341.582921000,118.190.155.212,192.168.43.127,8000,48580,56691,125,1228,0x00000010,1228,,1878335019,3823321470
1529186341.582988000,192.168.43.127,118.190.155.212,48580,8000,125,57919,0,0x00000010,,0.000067000,3823322698,
1529186341.597170000,118.190.155.212,192.168.43.127,8000,48580,57919,125,1228,0x00000010,1228,,1878335019,3823322698
1529186341.597237000,192.168.43.127,118.190.155.212,48580,8000,125,59147,0,0x00000010,,0.000067000,3823323926,
1529186341.608716000,118.190.155.212,192.168.43.127,8000,48580,59147,125,1228,0x00000010,1228,,1878335019,3823323926
1529186341.608787000,192.168.43.127,118.190.155.212,48580,8000,125,60375,0,0x00000010,,0.000071000,3823325154,
1529186341.608933000,118.190.155.212,192.168.43.127,8000,48580,60375,125,1228,0x00000010,1228,,1878335019,3823325154
1529186341.608972000,192.168.43.127,118.190.155.212,48580,8000,125,61603,0,0x00000010,,0.000039000,3823326382,
1529186341.609210000,118.190.155.212,192.168.43.127,8000,48580,61603,125,1228,0x00000010,1228,,1878335019,3823326382
1529186341.609245000,192.168.43.127,118.190.155.212,48580,8000,125,62831,0,0x00000010,,0.000035000,3823327610,
1529186341.609356000,118.190.155.212,192.168.43.127,8000,48580,62831,125,1228,0x00000010,1228,,1878335019,3823327610
1529186341.609391000,192.168.43.127,118.190.155.212,48580,8000,125,64059,0,0x00000010,,0.000035000,3823328838,
1529186341.609360000,118.190.155.212,192.168.43.127,8000,48580,64059,125,144,0x00000018,144,,1878335019,3823328838
