frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186116.326789000,192.168.43.236,118.190.155.212,60533,8000,0,0,0,0x00000002,,,,
1529186116.461646000,118.190.155.212,192.168.43.236,8000,60533,0,1,0,0x00000012,,0.134857000,,
1529186116.461714000,192.168.43.236,118.190.155.212,60533,8000,1,1,0,0x00000010,,0.000068000,,
1529186116.498823000,118.190.155.212,192.168.43.236,8000,60533,1,1,0,0x00000010,,,1376901070,
1529186116.499932000,118.190.155.212,192.168.43.236,8000,60533,1,1,1228,0x00000010,1228,,1376901070,98884594
1529186116.499993000,192.168.43.236,118.190.155.212,60533,8000,1,1229,0,0x00000010,,0.000061000,98885822,
1529186116.499937000,118.190.155.212,192.168.43.236,8000,60533,1229,1,1228,0x00000010,1228,,1376901070,98885822
1529186116.500026000,192.168.43.236,118.190.155.212,60533,8000,1,2457,0,0x00000010,,0.000089000,98887050,
1529186116.501708000,118.190.155.212,192.168.43.236,8000,60533,2457,1,1228,0x00000010,1228,,1376901070,98887050
1529186116.501766000,192.168.43.236,118.190.155.212,60533,8000,1,3685,0,0x00000010,,0.000058000,98888278,
1529186116.501830000,118.190.155.212,192.168.43.236,8000,60533,3685,1,1228,0x00000010,1228,,1376901070,98888278
1529186116.501861000,192.168.43.236,118.190.155.212,60533,8000,1,4913,0,0x00000010,,0.000031000,98889506,
1529186116.501832000,118.190.155.212,192.168.43.236,8000,60533,4913,1,1228,0x00000010,1228,,1376901070,98889506
1529186116.501899000,192.168.43.236,118.190.155.212,60533,8000,1,6141,0,0x00000010,,0.000067000,98890734,
1529186116.505763000,118.190.155.212,192.168.43.236,8000,60533,6141,1,1228,0x00000010,1228,,1376901070,98890734
1529186116.505821000,192.168.43.236,118.190.155.212,60533,8000,1,7369,0,0x00000010,,0.000058000,98891962,
1529186116.506576000,118.190.155.212,192.168.43.236,8000,60533,7369,1,1228,0x00000010,1228,,1376901070,98891962
1529186116.506637000,192.168.43.236,118.190.155.212,60533,8000,1,8597,0,0x00000010,,0.000061000,98893190,
1529186116.507260000,118.190.155.212,192.168.43.236,8000,60533,8597,1,1228,0x00000010,1228,,1376901070,98893190
1529186116.507318000,192.168.43.236,118.190.155.212,60533,8000,1,9825,0,0x00000010,,0.000058000,98894418,
1529186116.507261000,118.190.155.212,192.168.43.236,8000,60533,9825,1,1228,0x00000010,1228,,1376901070,98894418
1529186116.507351000,192.168.43.236,118.190.155.212,60533,8000,1,11053,0,0x00000010,,0.000090000,98895646,
1529186116.507262000,118.190.155.212,192.168.43.236,8000,60533,11053,1,1228,0x00000018,1228,,1376901070,98895646
1529186116.507372000,192.168.43.236,118.190.155.212,60533,8000,1,12281,0,0x00000010,,0.000110000,98896874,
1529186116.533716000,118.190.155.212,192.168.43.236,8000,60533,12281,1,1228,0x00000010,1228,,1376901070,98904242
1529186116.533766000,118.190.155.212,192.168.43.236,8000,60533,13509,1,1228,0x00000010,2456,,1376901070,98905470
1529186116.533774000,192.168.43.236,118.190.155.212,60533,8000,1,13509,0,0x00000010,,0.000058000,98905470,
1529186116.533817000,192.168.43.236,118.190.155.212,60533,8000,1,14737,0,0x00000010,,0.000051000,98906698,
1529186116.549012000,118.190.155.212,192.168.43.236,8000,60533,14737,1,1228,0x00000010,1228,,1376901070,98906698
1529186116.549063000,192.168.43.236,118.190.155.212,60533,8000,1,15965,0,0x00000010,,0.000051000,98907926,
1529186116.549888000,118.190.155.212,192.168.43.236,8000,60533,15965,1,1228,0x00000010,1228,,1376901070,98907926
1529186116.549940000,192.168.43.236,118.190.155.212,60533,8000,1,17193,0,0x00000010,,0.000052000,98909154,
1529186116.550013000,118.190.155.212,192.168.43.236,8000,60533,17193,1,1228,0x00000010,1228,,1376901070,98909154
1529186116.550041000,192.168.43.236,118.190.155.212,60533,8000,1,18421,0,0x00000010,,0.000028000,98910382,
1529186116.550452000,118.190.155.212,192.168.43.236,8000,60533,18421,1,1228,0x00000010,1228,,1376901070,98910382
1529186116.550504000,192.168.43.236,118.190.155.212,60533,8000,1,19649,0,0x00000010,,0.000052000,98911610,
1529186116.551115000,118.190.155.212,192.168.43.236,8000,60533,19649,1,1228,0x00000010,1228,,1376901070,98911610
1529186116.551170000,192.168.43.236,118.190.155.212,60533,8000,1,20877,0,0x00000010,,0.000055000,98912838,
1529186116.551120000,118.190.155.212,192.168.43.236,8000,60533,20877,1,1228,0x00000010,1228,,1376901070,98912838
1529186116.551197000,192.168.43.236,118.190.155.212,60533,8000,1,22105,0,0x00000010,,0.000077000,98914066,
1529186116.551259000,118.190.155.212,192.168.43.236,8000,60533,22105,1,1228,0x00000010,1228,,1376901070,98914066
1529186116.551286000,192.168.43.236,118.190.155.212,60533,8000,1,23333,0,0x00000010,,0.000027000,98915294,
1529186116.551469000,118.190.155.212,192.168.43.236,8000,60533,23333,1,1228,0x00000010,1228,,1376901070,98915294
1529186116.551506000,192.168.43.236,118.190.155.212,60533,8000,1,24561,0,0x00000010,,0.000037000,98916522,
1529186116.551565000,118.190.155.212,192.168.43.236,8000,60533,24561,1,1228,0x00000010,1228,,1376901070,98916522
1529186116.551593000,192.168.43.236,118.190.155.212,60533,8000,1,25789,0,0x00000010,,0.000028000,98917750,
1529186116.551761000,118.190.155.212,192.168.43.236,8000,60533,25789,1,1228,0x00000010,1228,,1376901070,98917750
1529186116.551796000,192.168.43.236,118.190.155.212,60533,8000,1,27017,0,0x00000010,,0.000035000,98918978,
1529186116.552535000,118.190.155.212,192.168.43.236,8000,60533,27017,1,1228,0x00000010,1228,,1376901070,98918978
1529186116.552573000,192.168.43.236,118.190.155.212,60533,8000,1,28245,0,0x00000010,,0.000038000,98920206,
1529186116.552638000,118.190.155.212,192.168.43.236,8000,60533,28245,1,1228,0x00000010,1228,,1376901070,98920206
1529186116.552676000,192.168.43.236,118.190.155.212,60533,8000,1,29473,0,0x00000010,,0.000038000,98921434,
