frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185815.498301000,192.168.43.127,118.190.155.212,48230,8000,0,0,0,0x00000002,,,,
1529185815.742696000,118.190.155.212,192.168.43.127,8000,48230,0,1,0,0x00000012,,0.244395000,,
1529185815.742848000,192.168.43.127,118.190.155.212,48230,8000,1,1,0,0x00000010,,0.000152000,574038973,
1529185815.742892000,192.168.43.127,118.190.155.212,48230,8000,1,1,0,0x00000010,,,574038973,
1529185815.743033000,192.168.43.127,118.190.155.212,48230,8000,1,1,124,0x00000018,124,,574038973,4021781386
1529185815.808543000,118.190.155.212,192.168.43.127,8000,48230,1,125,0,0x00000010,,0.065510000,4021781510,
1529185815.816493000,118.190.155.212,192.168.43.127,8000,48230,1,125,202,0x00000018,202,,4021781510,574038973
1529185815.816559000,192.168.43.127,118.190.155.212,48230,8000,125,203,0,0x00000010,,0.000066000,574039175,
1529185815.816501000,118.190.155.212,192.168.43.127,8000,48230,203,125,1228,0x00000010,1228,,4021781510,574039175
1529185815.816592000,192.168.43.127,118.190.155.212,48230,8000,125,1431,0,0x00000010,,0.000091000,574040403,
1529185815.819607000,118.190.155.212,192.168.43.127,8000,48230,1431,125,1228,0x00000010,1228,,4021781510,574040403
1529185815.819669000,192.168.43.127,118.190.155.212,48230,8000,125,2659,0,0x00000010,,0.000062000,574041631,
1529185815.819608000,118.190.155.212,192.168.43.127,8000,48230,2659,125,1228,0x00000010,1228,,4021781510,574041631
1529185815.819702000,192.168.43.127,118.190.155.212,48230,8000,125,3887,0,0x00000010,,0.000094000,574042859,
1529185815.819609000,118.190.155.212,192.168.43.127,8000,48230,3887,125,1228,0x00000010,1228,,4021781510,574042859
1529185815.819722000,192.168.43.127,118.190.155.212,48230,8000,125,5115,0,0x00000010,,0.000113000,574044087,
1529185815.819609000,118.190.155.212,192.168.43.127,8000,48230,5115,125,1228,0x00000010,1228,,4021781510,574044087
1529185815.819741000,192.168.43.127,118.190.155.212,48230,8000,125,6343,0,0x00000010,,0.000132000,574045315,
1529185815.819610000,118.190.155.212,192.168.43.127,8000,48230,6343,125,1228,0x00000010,1228,,4021781510,574045315
1529185815.819759000,192.168.43.127,118.190.155.212,48230,8000,125,7571,0,0x00000010,,0.000149000,574046543,
1529185815.819611000,118.190.155.212,192.168.43.127,8000,48230,7571,125,1228,0x00000010,1228,,4021781510,574046543
1529185815.819771000,192.168.43.127,118.190.155.212,48230,8000,125,8799,0,0x00000010,,0.000160000,574047771,
1529185815.819611000,118.190.155.212,192.168.43.127,8000,48230,8799,125,1228,0x00000010,1228,,4021781510,574047771
1529185815.819791000,192.168.43.127,118.190.155.212,48230,8000,125,10027,0,0x00000010,,0.000180000,574048999,
1529185815.819612000,118.190.155.212,192.168.43.127,8000,48230,10027,125,1228,0x00000010,1228,,4021781510,574048999
1529185815.819804000,192.168.43.127,118.190.155.212,48230,8000,125,11255,0,0x00000010,,0.000192000,574050227,
1529185815.884043000,118.190.155.212,192.168.43.127,8000,48230,11255,125,1228,0x00000010,1228,,4021781510,574050227
1529185815.884109000,192.168.43.127,118.190.155.212,48230,8000,125,12483,0,0x00000010,,0.000066000,574051455,
1529185815.888024000,118.190.155.212,192.168.43.127,8000,48230,12483,125,1228,0x00000010,1228,,4021781510,574051455
1529185815.888089000,192.168.43.127,118.190.155.212,48230,8000,125,13711,0,0x00000010,,0.000065000,574052683,
1529185815.889801000,118.190.155.212,192.168.43.127,8000,48230,13711,125,1228,0x00000018,1228,,4021781510,574052683
1529185815.889878000,192.168.43.127,118.190.155.212,48230,8000,125,14939,0,0x00000010,,0.000077000,574053911,
1529185815.890018000,118.190.155.212,192.168.43.127,8000,48230,14939,125,1228,0x00000010,1228,,4021781510,574053911
