frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186101.133814000,192.168.43.236,118.190.155.212,58973,8000,0,0,0,0x00000002,,,,
1529186101.230695000,118.190.155.212,192.168.43.236,8000,58973,0,1,0,0x00000012,,0.096881000,,
1529186101.230807000,192.168.43.236,118.190.155.212,58973,8000,1,1,0,0x00000010,,0.000112000,,
1529186101.312961000,118.190.155.212,192.168.43.236,8000,58973,1,1,0,0x00000010,,,341405774,
1529186101.317008000,118.190.155.212,192.168.43.236,8000,58973,1,1,1228,0x00000010,1228,,341405774,1190443245
1529186101.317071000,192.168.43.236,118.190.155.212,58973,8000,1,1229,0,0x00000010,,0.000063000,1190444473,
1529186101.317069000,118.190.155.212,192.168.43.236,8000,58973,1229,1,1228,0x00000010,1228,,341405774,1190444473
1529186101.317129000,192.168.43.236,118.190.155.212,58973,8000,1,2457,0,0x00000010,,0.000060000,1190445701,
1529186101.317444000,118.190.155.212,192.168.43.236,8000,58973,2457,1,1228,0x00000018,1228,,341405774,1190445701
1529186101.317496000,192.168.43.236,118.190.155.212,58973,8000,1,3685,0,0x00000010,,0.000052000,1190446929,
1529186101.317632000,118.190.155.212,192.168.43.236,8000,58973,3685,1,1228,0x00000010,1228,,341405774,1190446929
1529186101.317660000,192.168.43.236,118.190.155.212,58973,8000,1,4913,0,0x00000010,,0.000028000,1190448157,
1529186101.318089000,118.190.155.212,192.168.43.236,8000,58973,4913,1,1228,0x00000010,1228,,341405774,1190448157
1529186101.318159000,192.168.43.236,118.190.155.212,58973,8000,1,6141,0,0x00000010,,0.000070000,1190449385,
1529186101.318193000,118.190.155.212,192.168.43.236,8000,58973,6141,1,1228,0x00000010,1228,,341405774,1190449385
1529186101.318237000,192.168.43.236,118.190.155.212,58973,8000,1,7369,0,0x00000010,,0.000044000,1190450613,
1529186101.318531000,118.190.155.212,192.168.43.236,8000,58973,7369,1,1228,0x00000010,1228,,341405774,1190450613
1529186101.318577000,192.168.43.236,118.190.155.212,58973,8000,1,8597,0,0x00000010,,0.000046000,1190451841,
1529186101.318822000,118.190.155.212,192.168.43.236,8000,58973,8597,1,1228,0x00000010,1228,,341405774,1190451841
1529186101.318867000,192.168.43.236,118.190.155.212,58973,8000,1,9825,0,0x00000010,,0.000045000,1190453069,
1529186101.319099000,118.190.155.212,192.168.43.236,8000,58973,9825,1,1228,0x00000010,1228,,341405774,1190453069
1529186101.319142000,192.168.43.236,118.190.155.212,58973,8000,1,11053,0,0x00000010,,0.000043000,1190454297,
1529186101.319364000,118.190.155.212,192.168.43.236,8000,58973,11053,1,1228,0x00000010,1228,,341405774,1190454297
1529186101.319410000,192.168.43.236,118.190.155.212,58973,8000,1,12281,0,0x00000010,,0.000046000,1190464121,
1529186101.361200000,118.190.155.212,192.168.43.236,8000,58973,12281,1,1228,0x00000010,1228,,341405774,1190481313
1529186101.361255000,192.168.43.236,118.190.155.212,58973,8000,1,13509,0,0x00000010,,0.000055000,1190477629,
1529186101.362738000,118.190.155.212,192.168.43.236,8000,58973,13509,1,1228,0x00000010,1228,,341405774,1190482541
1529186101.362773000,192.168.43.236,118.190.155.212,58973,8000,1,14737,0,0x00000010,,0.000035000,1190480085,
1529186101.372075000,118.190.155.212,192.168.43.236,8000,58973,14737,1,1228,0x00000010,1228,,341405774,1190486225
1529186101.372144000,192.168.43.236,118.190.155.212,58973,8000,1,15965,0,0x00000010,,0.000069000,1190487453,
1529186101.372285000,118.190.155.212,192.168.43.236,8000,58973,15965,1,1228,0x00000010,1228,,341405774,1190487453
1529186101.372313000,192.168.43.236,118.190.155.212,58973,8000,1,17193,0,0x00000010,,0.000028000,1190488681,
1529186101.375427000,118.190.155.212,192.168.43.236,8000,58973,17193,1,1228,0x00000010,1228,,341405774,1190488681
1529186101.375452000,192.168.43.236,118.190.155.212,58973,8000,1,18421,0,0x00000010,,0.000025000,1190489909,
