frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186310.747373000,192.168.43.127,118.190.155.212,48560,8000,0,0,0,0x00000002,,,,
1529186310.914676000,118.190.155.212,192.168.43.127,8000,48560,0,1,0,0x00000012,,0.167303000,,
1529186310.914763000,192.168.43.127,118.190.155.212,48560,8000,1,1,0,0x00000010,,0.000087000,1145753889,
1529186310.914788000,192.168.43.127,118.190.155.212,48560,8000,1,1,0,0x00000010,,,1145753889,
1529186310.914922000,192.168.43.127,118.190.155.212,48560,8000,1,1,126,0x00000018,126,,1145753889,4124844806
1529186310.972998000,118.190.155.212,192.168.43.127,8000,48560,1,127,0,0x00000010,,0.058076000,4124844932,
1529186310.976943000,118.190.155.212,192.168.43.127,8000,48560,1,127,204,0x00000018,204,,4124844932,1145753889
1529186310.977001000,192.168.43.127,118.190.155.212,48560,8000,127,205,0,0x00000010,,0.000058000,1145754093,
1529186310.977521000,118.190.155.212,192.168.43.127,8000,48560,205,127,1228,0x00000010,1228,,4124844932,1145754093
1529186310.977561000,192.168.43.127,118.190.155.212,48560,8000,127,1433,0,0x00000010,,0.000040000,1145755321,
1529186310.977653000,118.190.155.212,192.168.43.127,8000,48560,1433,127,1228,0x00000010,1228,,4124844932,1145755321
1529186310.977683000,192.168.43.127,118.190.155.212,48560,8000,127,2661,0,0x00000010,,0.000030000,1145756549,
1529186310.978450000,118.190.155.212,192.168.43.127,8000,48560,2661,127,1228,0x00000010,1228,,4124844932,1145756549
1529186310.978506000,192.168.43.127,118.190.155.212,48560,8000,127,3889,0,0x00000010,,0.000056000,1145757777,
1529186310.978539000,118.190.155.212,192.168.43.127,8000,48560,3889,127,1228,0x00000010,1228,,4124844932,1145757777
1529186310.978582000,192.168.43.127,118.190.155.212,48560,8000,127,5117,0,0x00000010,,0.000043000,1145759005,
1529186310.978691000,118.190.155.212,192.168.43.127,8000,48560,5117,127,1228,0x00000010,1228,,4124844932,1145759005
1529186310.978717000,192.168.43.127,118.190.155.212,48560,8000,127,6345,0,0x00000010,,0.000026000,1145760233,
1529186310.980352000,118.190.155.212,192.168.43.127,8000,48560,6345,127,1228,0x00000010,1228,,4124844932,1145760233
1529186310.980436000,192.168.43.127,118.190.155.212,48560,8000,127,7573,0,0x00000010,,0.000084000,1145761461,
1529186310.980353000,118.190.155.212,192.168.43.127,8000,48560,7573,127,1228,0x00000010,1228,,4124844932,1145761461
1529186310.980469000,192.168.43.127,118.190.155.212,48560,8000,127,8801,0,0x00000010,,0.000116000,1145762689,
1529186310.980357000,118.190.155.212,192.168.43.127,8000,48560,8801,127,1228,0x00000010,1228,,4124844932,1145762689
1529186310.980490000,192.168.43.127,118.190.155.212,48560,8000,127,10029,0,0x00000010,,0.000133000,1145763917,
1529186310.980358000,118.190.155.212,192.168.43.127,8000,48560,10029,127,1228,0x00000010,1228,,4124844932,1145763917
1529186310.980510000,192.168.43.127,118.190.155.212,48560,8000,127,11257,0,0x00000010,,0.000152000,1145765145,
1529186311.039452000,118.190.155.212,192.168.43.127,8000,48560,11257,127,1228,0x00000010,1228,,4124844932,1145765145
1529186311.039509000,192.168.43.127,118.190.155.212,48560,8000,127,12485,0,0x00000010,,0.000057000,1145766373,
1529186311.039754000,118.190.155.212,192.168.43.127,8000,48560,12485,127,1228,0x00000010,1228,,4124844932,1145766373
1529186311.039795000,192.168.43.127,118.190.155.212,48560,8000,127,13713,0,0x00000010,,0.000041000,1145767601,
