frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186040.689122000,192.168.43.236,118.190.155.212,44103,8000,0,0,0,0x00000002,,,,
1529186040.794687000,118.190.155.212,192.168.43.236,8000,44103,0,1,0,0x00000012,,0.105565000,,
1529186040.794774000,192.168.43.236,118.190.155.212,44103,8000,1,1,0,0x00000010,,0.000087000,,
1529186040.825445000,118.190.155.212,192.168.43.236,8000,44103,1,1,0,0x00000010,,,1601337573,
1529186040.826161000,118.190.155.212,192.168.43.236,8000,44103,1,1,1228,0x00000018,1228,,1601337573,2878823707
1529186040.826207000,192.168.43.236,118.190.155.212,44103,8000,1,1229,0,0x00000010,,0.000046000,2878822479,
1529186040.826616000,118.190.155.212,192.168.43.236,8000,44103,1229,1,1228,0x00000010,1228,,1601337573,2878824935
1529186040.826666000,192.168.43.236,118.190.155.212,44103,8000,1,2457,0,0x00000010,,0.000050000,2878822479,
1529186040.826697000,118.190.155.212,192.168.43.236,8000,44103,2457,1,1228,0x00000010,1228,,1601337573,2878826163
1529186040.826733000,192.168.43.236,118.190.155.212,44103,8000,1,3685,0,0x00000010,,0.000036000,2878822479,
1529186040.827145000,118.190.155.212,192.168.43.236,8000,44103,3685,1,1228,0x00000010,1228,,1601337573,2878827391
1529186040.827194000,192.168.43.236,118.190.155.212,44103,8000,1,4913,0,0x00000010,,0.000049000,2878822479,
1529186040.827371000,118.190.155.212,192.168.43.236,8000,44103,4913,1,1228,0x00000010,1228,,1601337573,2878828619
1529186040.827406000,192.168.43.236,118.190.155.212,44103,8000,1,6141,0,0x00000010,,0.000035000,2878822479,
1529186040.827589000,118.190.155.212,192.168.43.236,8000,44103,6141,1,1228,0x00000010,1228,,1601337573,2878829847
1529186040.827623000,192.168.43.236,118.190.155.212,44103,8000,1,7369,0,0x00000010,,0.000034000,2878822479,
1529186040.828032000,118.190.155.212,192.168.43.236,8000,44103,7369,1,1228,0x00000010,1228,,1601337573,2878831075
1529186040.828089000,118.190.155.212,192.168.43.236,8000,44103,8597,1,1228,0x00000010,2456,,1601337573,2878832303
1529186040.828094000,192.168.43.236,118.190.155.212,44103,8000,1,8597,0,0x00000010,,0.000062000,2878822479,
1529186040.828138000,192.168.43.236,118.190.155.212,44103,8000,1,9825,0,0x00000010,,0.000049000,2878822479,
1529186040.829085000,118.190.155.212,192.168.43.236,8000,44103,9825,1,1228,0x00000010,1228,,1601337573,2878833531
1529186040.829145000,192.168.43.236,118.190.155.212,44103,8000,1,11053,0,0x00000010,,0.000060000,2878834759,
1529186040.829607000,118.190.155.212,192.168.43.236,8000,44103,11053,1,1228,0x00000010,1228,,1601337573,2878834759
1529186040.829666000,192.168.43.236,118.190.155.212,44103,8000,1,12281,0,0x00000010,,0.000059000,2878835987,
1529186040.860453000,118.190.155.212,192.168.43.236,8000,44103,12281,1,1228,0x00000010,1228,,1601337573,2878845811
1529186040.860522000,192.168.43.236,118.190.155.212,44103,8000,1,13509,0,0x00000010,,0.000069000,2878847039,
1529186040.860556000,118.190.155.212,192.168.43.236,8000,44103,13509,1,1228,0x00000010,1228,,1601337573,2878847039
1529186040.860596000,192.168.43.236,118.190.155.212,44103,8000,1,14737,0,0x00000010,,0.000040000,2878848267,
1529186040.868509000,118.190.155.212,192.168.43.236,8000,44103,14737,1,1228,0x00000010,1228,,1601337573,2878850723
1529186040.868558000,192.168.43.236,118.190.155.212,44103,8000,1,15965,0,0x00000010,,0.000049000,2878849495,
1529186040.870217000,118.190.155.212,192.168.43.236,8000,44103,15965,1,1228,0x00000010,1228,,1601337573,2878851951
1529186040.870267000,192.168.43.236,118.190.155.212,44103,8000,1,17193,0,0x00000010,,0.000050000,2878849495,
1529186040.870218000,118.190.155.212,192.168.43.236,8000,44103,17193,1,1228,0x00000010,1228,,1601337573,2878853179
1529186040.870295000,192.168.43.236,118.190.155.212,44103,8000,1,18421,0,0x00000010,,0.000077000,2878849495,
1529186040.870327000,118.190.155.212,192.168.43.236,8000,44103,18421,1,1228,0x00000010,1228,,1601337573,2878854407
1529186040.870349000,192.168.43.236,118.190.155.212,44103,8000,1,19649,0,0x00000010,,0.000022000,2878849495,
1529186040.870328000,118.190.155.212,192.168.43.236,8000,44103,19649,1,1228,0x00000010,1228,,1601337573,2878855635
1529186040.870367000,192.168.43.236,118.190.155.212,44103,8000,1,20877,0,0x00000010,,0.000039000,2878849495,
1529186040.870682000,118.190.155.212,192.168.43.236,8000,44103,20877,1,1228,0x00000010,1228,,1601337573,2878856863
1529186040.870726000,192.168.43.236,118.190.155.212,44103,8000,1,22105,0,0x00000010,,0.000044000,2878849495,
1529186040.870979000,118.190.155.212,192.168.43.236,8000,44103,22105,1,1228,0x00000010,1228,,1601337573,2878858091
1529186040.871029000,192.168.43.236,118.190.155.212,44103,8000,1,23333,0,0x00000010,,0.000050000,2878849495,
1529186040.871944000,118.190.155.212,192.168.43.236,8000,44103,23333,1,1228,0x00000010,1228,,1601337573,2878859319
1529186040.871963000,192.168.43.236,118.190.155.212,44103,8000,1,24561,0,0x00000010,,0.000019000,2878860547,
1529186040.872090000,118.190.155.212,192.168.43.236,8000,44103,24561,1,1228,0x00000010,1228,,1601337573,2878860547
1529186040.872120000,192.168.43.236,118.190.155.212,44103,8000,1,25789,0,0x00000010,,0.000030000,2878861775,
1529186040.874155000,118.190.155.212,192.168.43.236,8000,44103,25789,1,1228,0x00000010,1228,,1601337573,2878861775
1529186040.874198000,192.168.43.236,118.190.155.212,44103,8000,1,27017,0,0x00000010,,0.000043000,2878863003,
1529186040.874155000,118.190.155.212,192.168.43.236,8000,44103,27017,1,1228,0x00000010,1228,,1601337573,2878863003
1529186040.874246000,192.168.43.236,118.190.155.212,44103,8000,1,28245,0,0x00000010,,0.000091000,2878864231,
1529186040.874360000,118.190.155.212,192.168.43.236,8000,44103,28245,1,1228,0x00000010,1228,,1601337573,2878864231
