frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185396.183536000,192.168.43.236,118.190.155.212,50711,8000,0,0,0,0x00000002,,,,
1529185396.544558000,118.190.155.212,192.168.43.236,8000,50711,0,1,0,0x00000012,,0.361022000,,
1529185396.544614000,192.168.43.236,118.190.155.212,50711,8000,1,1,0,0x00000010,,0.000056000,,
1529185396.584047000,118.190.155.212,192.168.43.236,8000,50711,1,1,0,0x00000010,,,2717089189,
1529185396.584159000,118.190.155.212,192.168.43.236,8000,50711,1,1,1228,0x00000010,1228,,2717089189,4142631394
1529185396.584197000,192.168.43.236,118.190.155.212,50711,8000,1,1229,0,0x00000010,,0.000038000,4142632622,
1529185396.586110000,118.190.155.212,192.168.43.236,8000,50711,1229,1,1228,0x00000010,1228,,2717089189,4142632622
1529185396.586167000,192.168.43.236,118.190.155.212,50711,8000,1,2457,0,0x00000010,,0.000057000,4142633850,
1529185396.590794000,118.190.155.212,192.168.43.236,8000,50711,2457,1,1228,0x00000018,1228,,2717089189,4142633850
1529185396.590855000,192.168.43.236,118.190.155.212,50711,8000,1,3685,0,0x00000010,,0.000061000,4142635078,
1529185396.590799000,118.190.155.212,192.168.43.236,8000,50711,3685,1,1228,0x00000010,1228,,2717089189,4142635078
1529185396.590892000,192.168.43.236,118.190.155.212,50711,8000,1,4913,0,0x00000010,,0.000093000,4142636306,
1529185396.594395000,118.190.155.212,192.168.43.236,8000,50711,4913,1,1228,0x00000010,1228,,2717089189,4142636306
1529185396.594454000,192.168.43.236,118.190.155.212,50711,8000,1,6141,0,0x00000010,,0.000059000,4142637534,
1529185396.594490000,118.190.155.212,192.168.43.236,8000,50711,6141,1,1228,0x00000010,1228,,2717089189,4142637534
1529185396.594556000,192.168.43.236,118.190.155.212,50711,8000,1,7369,0,0x00000010,,0.000066000,4142638762,
1529185396.594822000,118.190.155.212,192.168.43.236,8000,50711,7369,1,1228,0x00000010,1228,,2717089189,4142638762
1529185396.594867000,192.168.43.236,118.190.155.212,50711,8000,1,8597,0,0x00000010,,0.000045000,4142639990,
1529185396.595107000,118.190.155.212,192.168.43.236,8000,50711,8597,1,1228,0x00000010,1228,,2717089189,4142639990
1529185396.595148000,192.168.43.236,118.190.155.212,50711,8000,1,9825,0,0x00000010,,0.000041000,4142641218,
1529185396.597366000,118.190.155.212,192.168.43.236,8000,50711,9825,1,32,0x00000018,32,,2717089189,4142641218
1529185396.597423000,192.168.43.236,118.190.155.212,50711,8000,1,9857,0,0x00000010,,0.000057000,4142641250,
1529185396.597468000,118.190.155.212,192.168.43.236,8000,50711,9857,1,1228,0x00000010,1228,,2717089189,4142641250
1529185396.597496000,192.168.43.236,118.190.155.212,50711,8000,1,11085,0,0x00000010,,0.000028000,4142642478,
1529185396.624172000,118.190.155.212,192.168.43.236,8000,50711,11085,1,1228,0x00000010,1228,,2717089189,4142652302
1529185396.624221000,192.168.43.236,118.190.155.212,50711,8000,1,12313,0,0x00000010,,0.000049000,4142646162,
1529185396.631519000,118.190.155.212,192.168.43.236,8000,50711,12313,1,1228,0x00000010,1228,,2717089189,4142653530
1529185396.631569000,192.168.43.236,118.190.155.212,50711,8000,1,13541,0,0x00000010,,0.000050000,4142648618,
1529185396.636560000,118.190.155.212,192.168.43.236,8000,50711,13541,1,1228,0x00000010,1228,,2717089189,4142654758
1529185396.636656000,192.168.43.236,118.190.155.212,50711,8000,1,14769,0,0x00000010,,0.000096000,4142649846,
1529185396.643294000,118.190.155.212,192.168.43.236,8000,50711,14769,1,112,0x00000018,112,,2717089189,4142655986
1529185396.644120000,192.168.43.236,118.190.155.212,50711,8000,1,14881,0,0x00000010,,0.000826000,4142656099,2717089189
1529185396.692524000,118.190.155.212,192.168.43.236,8000,50711,14881,1,0,0x00000011,,,2717089189,
1529185396.692557000,118.190.155.212,192.168.43.236,8000,50711,14882,1,0,0x00000010,,,2717089190,
1529185396.692572000,192.168.43.236,118.190.155.212,50711,8000,1,14882,0,0x00000011,,0.000048000,4142656099,
1529185396.745060000,118.190.155.212,192.168.43.236,8000,50711,14882,2,0,0x00000010,,0.052488000,2717089190,
