frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529186370.919605000,192.168.43.236,118.190.155.212,52081,8000,0,0,0,0x00000002,,,,
1529186371.134684000,118.190.155.212,192.168.43.236,8000,52081,0,1,0,0x00000012,,0.215079000,,
1529186371.134806000,192.168.43.236,118.190.155.212,52081,8000,1,1,0,0x00000010,,0.000122000,,
1529186371.172450000,118.190.155.212,192.168.43.236,8000,52081,1,1,0,0x00000010,,,2310432967,
1529186371.174378000,118.190.155.212,192.168.43.236,8000,52081,1,1,1228,0x00000010,1228,,2310432967,231705159
1529186371.174436000,192.168.43.236,118.190.155.212,52081,8000,1,1229,0,0x00000010,,0.000058000,231706387,
1529186371.174756000,118.190.155.212,192.168.43.236,8000,52081,1229,1,1228,0x00000010,1228,,2310432967,231706387
1529186371.174789000,192.168.43.236,118.190.155.212,52081,8000,1,2457,0,0x00000010,,0.000033000,231707615,
1529186371.184202000,118.190.155.212,192.168.43.236,8000,52081,2457,1,1228,0x00000010,1228,,2310432967,231707615
1529186371.184245000,192.168.43.236,118.190.155.212,52081,8000,1,3685,0,0x00000010,,0.000043000,231708843,
1529186371.184329000,118.190.155.212,192.168.43.236,8000,52081,3685,1,1228,0x00000010,1228,,2310432967,231708843
1529186371.184366000,192.168.43.236,118.190.155.212,52081,8000,1,4913,0,0x00000010,,0.000037000,231710071,
1529186371.188156000,118.190.155.212,192.168.43.236,8000,52081,4913,1,1228,0x00000010,1228,,2310432967,231710071
1529186371.188196000,192.168.43.236,118.190.155.212,52081,8000,1,6141,0,0x00000010,,0.000040000,231711299,
1529186371.188301000,118.190.155.212,192.168.43.236,8000,52081,6141,1,1228,0x00000010,1228,,2310432967,231711299
1529186371.188330000,192.168.43.236,118.190.155.212,52081,8000,1,7369,0,0x00000010,,0.000029000,231712527,
1529186371.188569000,118.190.155.212,192.168.43.236,8000,52081,7369,1,1228,0x00000010,1228,,2310432967,231712527
1529186371.188607000,192.168.43.236,118.190.155.212,52081,8000,1,8597,0,0x00000010,,0.000038000,231713755,
1529186371.188708000,118.190.155.212,192.168.43.236,8000,52081,8597,1,1228,0x00000010,1228,,2310432967,231713755
1529186371.188736000,192.168.43.236,118.190.155.212,52081,8000,1,9825,0,0x00000010,,0.000028000,231714983,
1529186371.188991000,118.190.155.212,192.168.43.236,8000,52081,9825,1,1228,0x00000010,1228,,2310432967,231714983
1529186371.189029000,192.168.43.236,118.190.155.212,52081,8000,1,11053,0,0x00000010,,0.000038000,231716211,
1529186371.189125000,118.190.155.212,192.168.43.236,8000,52081,11053,1,1228,0x00000010,1228,,2310432967,231716211
1529186371.189154000,192.168.43.236,118.190.155.212,52081,8000,1,12281,0,0x00000010,,0.000029000,231718667,
1529186371.213048000,118.190.155.212,192.168.43.236,8000,52081,12281,1,1228,0x00000010,1228,,2310432967,231719895
1529186371.213126000,192.168.43.236,118.190.155.212,52081,8000,1,13509,0,0x00000010,,0.000078000,231721123,
1529186371.217264000,118.190.155.212,192.168.43.236,8000,52081,13509,1,1228,0x00000010,1228,,2310432967,231721123
1529186371.217322000,192.168.43.236,118.190.155.212,52081,8000,1,14737,0,0x00000010,,0.000058000,231722351,
1529186371.217371000,118.190.155.212,192.168.43.236,8000,52081,14737,1,1228,0x00000010,1228,,2310432967,231722351
1529186371.217400000,192.168.43.236,118.190.155.212,52081,8000,1,15965,0,0x00000010,,0.000029000,231723579,
1529186371.218300000,118.190.155.212,192.168.43.236,8000,52081,15965,1,1228,0x00000010,1228,,2310432967,231723579
1529186371.218358000,192.168.43.236,118.190.155.212,52081,8000,1,17193,0,0x00000010,,0.000058000,231724807,
1529186371.223120000,118.190.155.212,192.168.43.236,8000,52081,17193,1,1228,0x00000010,1228,,2310432967,231726035
