frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529185290.508959000,192.168.43.127,118.190.155.212,47992,8000,0,0,0,0x00000002,,,,
1529185290.986696000,118.190.155.212,192.168.43.127,8000,47992,0,1,0,0x00000012,,0.477737000,,
1529185290.986851000,192.168.43.127,118.190.155.212,47992,8000,1,1,0,0x00000010,,0.000155000,459814721,
1529185290.986895000,192.168.43.127,118.190.155.212,47992,8000,1,1,0,0x00000010,,,459814721,
1529185290.987096000,192.168.43.127,118.190.155.212,47992,8000,1,1,125,0x00000018,125,,459814721,3170065880
1529185291.063582000,118.190.155.212,192.168.43.127,8000,47992,1,126,0,0x00000010,,0.076486000,3170066005,
1529185291.063587000,118.190.155.212,192.168.43.127,8000,47992,1,126,203,0x00000018,203,,3170066005,459814721
1529185291.063683000,192.168.43.127,118.190.155.212,47992,8000,126,204,0,0x00000010,,0.000096000,459814924,
1529185291.063875000,118.190.155.212,192.168.43.127,8000,47992,204,126,1228,0x00000010,1228,,3170066005,459814924
1529185291.063903000,192.168.43.127,118.190.155.212,47992,8000,126,1432,0,0x00000010,,0.000028000,459816152,
1529185291.064805000,118.190.155.212,192.168.43.127,8000,47992,1432,126,1228,0x00000010,1228,,3170066005,459816152
1529185291.064876000,192.168.43.127,118.190.155.212,47992,8000,126,2660,0,0x00000010,,0.000071000,459817380,
1529185291.064810000,118.190.155.212,192.168.43.127,8000,47992,2660,126,1228,0x00000010,1228,,3170066005,459817380
1529185291.064914000,192.168.43.127,118.190.155.212,47992,8000,126,3888,0,0x00000010,,0.000104000,459818608,
1529185291.065822000,118.190.155.212,192.168.43.127,8000,47992,3888,126,1228,0x00000010,1228,,3170066005,459818608
1529185291.065889000,192.168.43.127,118.190.155.212,47992,8000,126,5116,0,0x00000010,,0.000067000,459819836,
