frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.flags,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,tcp.options.mptcp.rawdataack,tcp.options.mptcp.rawdataseqno
1529470440.482826000,192.168.43.14,118.190.155.212,55168,8000,0,0,0,0x00000002,,,,
1529470440.804914000,118.190.155.212,192.168.43.14,8000,55168,0,1,0,0x00000012,,0.322088000,,
1529470440.805064000,192.168.43.14,118.190.155.212,55168,8000,1,1,0,0x00000010,,0.000150000,2287515451,
1529470440.805106000,192.168.43.14,118.190.155.212,55168,8000,1,1,0,0x00000010,,,2287515451,
1529470440.805257000,192.168.43.14,118.190.155.212,55168,8000,1,1,128,0x00000018,128,,2287515451,1432545334
1529470440.903695000,118.190.155.212,192.168.43.14,8000,55168,1,129,0,0x00000010,,0.098438000,1432545462,
1529470440.903704000,118.190.155.212,192.168.43.14,8000,55168,1,129,206,0x00000018,206,,1432545462,2287515451
1529470440.903797000,192.168.43.14,118.190.155.212,55168,8000,129,207,0,0x00000010,,0.000093000,2287515657,
1529470440.904388000,118.190.155.212,192.168.43.14,8000,55168,207,129,1228,0x00000010,1228,,1432545462,2287515657
1529470440.904455000,192.168.43.14,118.190.155.212,55168,8000,129,1435,0,0x00000010,,0.000067000,2287516885,
1529470440.904501000,118.190.155.212,192.168.43.14,8000,55168,1435,129,1228,0x00000010,1228,,1432545462,2287516885
1529470440.904577000,192.168.43.14,118.190.155.212,55168,8000,129,2663,0,0x00000010,,0.000076000,2287518113,
1529470440.905256000,118.190.155.212,192.168.43.14,8000,55168,2663,129,1228,0x00000010,1228,,1432545462,2287518113
1529470440.905304000,192.168.43.14,118.190.155.212,55168,8000,129,3891,0,0x00000010,,0.000048000,2287519341,
1529470440.913009000,118.190.155.212,192.168.43.14,8000,55168,3891,129,1228,0x00000010,1228,,1432545462,2287519341
1529470440.913045000,192.168.43.14,118.190.155.212,55168,8000,129,5119,0,0x00000010,,0.000036000,2287520569,
1529470440.913163000,118.190.155.212,192.168.43.14,8000,55168,5119,129,1228,0x00000010,1228,,1432545462,2287520569
1529470440.913176000,192.168.43.14,118.190.155.212,55168,8000,129,6347,0,0x00000010,,0.000013000,2287521797,
1529470440.914078000,118.190.155.212,192.168.43.14,8000,55168,6347,129,1228,0x00000010,1228,,1432545462,2287521797
1529470440.914138000,192.168.43.14,118.190.155.212,55168,8000,129,7575,0,0x00000010,,0.000060000,2287523025,
1529470440.914083000,118.190.155.212,192.168.43.14,8000,55168,7575,129,1228,0x00000010,1228,,1432545462,2287523025
1529470440.914170000,192.168.43.14,118.190.155.212,55168,8000,129,8803,0,0x00000010,,0.000087000,2287524253,
1529470440.939755000,118.190.155.212,192.168.43.14,8000,55168,8803,129,1228,0x00000010,1228,,1432545462,2287524253
1529470440.939804000,192.168.43.14,118.190.155.212,55168,8000,129,10031,0,0x00000010,,0.000049000,2287525481,
1529470440.940015000,118.190.155.212,192.168.43.14,8000,55168,10031,129,1228,0x00000010,1228,,1432545462,2287525481
1529470440.940048000,192.168.43.14,118.190.155.212,55168,8000,129,11259,0,0x00000010,,0.000033000,2287526709,
1529470440.963615000,118.190.155.212,192.168.43.14,8000,55168,11259,129,1228,0x00000010,1228,,1432545462,2287526709
1529470440.963666000,192.168.43.14,118.190.155.212,55168,8000,129,12487,0,0x00000010,,0.000051000,2287527937,
1529470440.964269000,118.190.155.212,192.168.43.14,8000,55168,12487,129,1228,0x00000010,1228,,1432545462,2287527937
1529470440.964320000,192.168.43.14,118.190.155.212,55168,8000,129,13715,0,0x00000010,,0.000051000,2287529165,
1529470440.988622000,118.190.155.212,192.168.43.14,8000,55168,13715,129,1228,0x00000010,1228,,1432545462,2287529165
1529470440.988679000,192.168.43.14,118.190.155.212,55168,8000,129,14943,0,0x00000010,,0.000057000,2287530393,
1529470440.989263000,118.190.155.212,192.168.43.14,8000,55168,14943,129,1228,0x00000018,1228,,1432545462,2287530393
1529470440.989320000,192.168.43.14,118.190.155.212,55168,8000,129,16171,0,0x00000010,,0.000057000,2287531621,
1529470440.989895000,118.190.155.212,192.168.43.14,8000,55168,16171,129,1228,0x00000010,1228,,1432545462,2287531621
1529470440.989965000,192.168.43.14,118.190.155.212,55168,8000,129,17399,0,0x00000010,,0.000070000,2287532849,
1529470440.989901000,118.190.155.212,192.168.43.14,8000,55168,17399,129,1228,0x00000010,1228,,1432545462,2287532849
1529470440.990002000,192.168.43.14,118.190.155.212,55168,8000,129,18627,0,0x00000010,,0.000101000,2287534077,
1529470440.998654000,118.190.155.212,192.168.43.14,8000,55168,18627,129,1228,0x00000010,1228,,1432545462,2287534077
1529470440.998724000,192.168.43.14,118.190.155.212,55168,8000,129,19855,0,0x00000010,,0.000070000,2287535305,
1529470440.998726000,118.190.155.212,192.168.43.14,8000,55168,19855,129,1228,0x00000010,1228,,1432545462,2287535305
1529470440.998797000,192.168.43.14,118.190.155.212,55168,8000,129,21083,0,0x00000010,,0.000071000,2287536533,
1529470441.014944000,118.190.155.212,192.168.43.14,8000,55168,21083,129,1228,0x00000010,1228,,1432545462,2287536533
1529470441.015008000,192.168.43.14,118.190.155.212,55168,8000,129,22311,0,0x00000010,,0.000064000,2287537761,
1529470441.015512000,118.190.155.212,192.168.43.14,8000,55168,22311,129,1228,0x00000010,1228,,1432545462,2287537761
1529470441.015578000,192.168.43.14,118.190.155.212,55168,8000,129,23539,0,0x00000010,,0.000066000,2287538989,
1529470441.015600000,118.190.155.212,192.168.43.14,8000,55168,23539,129,1228,0x00000010,1228,,1432545462,2287538989
1529470441.015644000,192.168.43.14,118.190.155.212,55168,8000,129,24767,0,0x00000010,,0.000044000,2287540217,
1529470441.015918000,118.190.155.212,192.168.43.14,8000,55168,24767,129,1228,0x00000010,1228,,1432545462,2287540217
1529470441.015966000,192.168.43.14,118.190.155.212,55168,8000,129,25995,0,0x00000010,,0.000048000,2287541445,
1529470441.025557000,118.190.155.212,192.168.43.14,8000,55168,25995,129,1228,0x00000010,1228,,1432545462,2287541445
1529470441.025622000,192.168.43.14,118.190.155.212,55168,8000,129,27223,0,0x00000010,,0.000065000,2287542673,
1529470441.026431000,118.190.155.212,192.168.43.14,8000,55168,27223,129,1228,0x00000010,1228,,1432545462,2287542673
1529470441.026468000,192.168.43.14,118.190.155.212,55168,8000,129,28451,0,0x00000010,,0.000037000,2287543901,
1529470441.026577000,118.190.155.212,192.168.43.14,8000,55168,28451,129,1228,0x00000010,1228,,1432545462,2287543901
1529470441.026603000,192.168.43.14,118.190.155.212,55168,8000,129,29679,0,0x00000010,,0.000026000,2287545129,
1529470441.038667000,118.190.155.212,192.168.43.14,8000,55168,29679,129,1228,0x00000010,1228,,1432545462,2287545129
1529470441.038724000,192.168.43.14,118.190.155.212,55168,8000,129,30907,0,0x00000010,,0.000057000,2287546357,
1529470441.059638000,118.190.155.212,192.168.43.14,8000,55168,30907,129,1228,0x00000018,1228,,1432545462,2287546357
1529470441.059699000,192.168.43.14,118.190.155.212,55168,8000,129,32135,0,0x00000010,,0.000061000,2287547585,
1529470441.076008000,118.190.155.212,192.168.43.14,8000,55168,32135,129,1228,0x00000010,1228,,1432545462,2287547585
1529470441.076065000,192.168.43.14,118.190.155.212,55168,8000,129,33363,0,0x00000010,,0.000057000,2287548813,
1529470441.080957000,118.190.155.212,192.168.43.14,8000,55168,33363,129,1228,0x00000010,1228,,1432545462,2287548813
1529470441.081013000,192.168.43.14,118.190.155.212,55168,8000,129,34591,0,0x00000010,,0.000056000,2287550041,
1529470441.081033000,118.190.155.212,192.168.43.14,8000,55168,34591,129,1228,0x00000010,1228,,1432545462,2287550041
1529470441.081069000,192.168.43.14,118.190.155.212,55168,8000,129,35819,0,0x00000010,,0.000036000,2287551269,
1529470441.083552000,118.190.155.212,192.168.43.14,8000,55168,35819,129,1228,0x00000010,1228,,1432545462,2287551269
1529470441.083614000,192.168.43.14,118.190.155.212,55168,8000,129,37047,0,0x00000010,,0.000062000,2287552497,
1529470441.083618000,118.190.155.212,192.168.43.14,8000,55168,37047,129,1228,0x00000010,1228,,1432545462,2287552497
1529470441.083667000,192.168.43.14,118.190.155.212,55168,8000,129,38275,0,0x00000010,,0.000049000,2287553725,
1529470441.105888000,118.190.155.212,192.168.43.14,8000,55168,38275,129,1228,0x00000010,1228,,1432545462,2287553725
1529470441.105945000,192.168.43.14,118.190.155.212,55168,8000,129,39503,0,0x00000010,,0.000057000,2287554953,
1529470441.106440000,118.190.155.212,192.168.43.14,8000,55168,39503,129,1228,0x00000010,1228,,1432545462,2287554953
1529470441.106486000,192.168.43.14,118.190.155.212,55168,8000,129,40731,0,0x00000010,,0.000046000,2287556181,
1529470441.117880000,118.190.155.212,192.168.43.14,8000,55168,40731,129,1228,0x00000010,1228,,1432545462,2287556181
1529470441.117937000,192.168.43.14,118.190.155.212,55168,8000,129,41959,0,0x00000010,,0.000057000,2287557409,
1529470441.118171000,118.190.155.212,192.168.43.14,8000,55168,41959,129,1228,0x00000010,1228,,1432545462,2287557409
1529470441.118214000,192.168.43.14,118.190.155.212,55168,8000,129,43187,0,0x00000010,,0.000043000,2287558637,
1529470441.118428000,118.190.155.212,192.168.43.14,8000,55168,43187,129,1228,0x00000010,1228,,1432545462,2287558637
1529470441.118469000,192.168.43.14,118.190.155.212,55168,8000,129,44415,0,0x00000010,,0.000041000,2287559865,
1529470441.118682000,118.190.155.212,192.168.43.14,8000,55168,44415,129,1228,0x00000010,1228,,1432545462,2287559865
1529470441.118724000,192.168.43.14,118.190.155.212,55168,8000,129,45643,0,0x00000010,,0.000042000,2287561093,
1529470441.131602000,118.190.155.212,192.168.43.14,8000,55168,45643,129,1228,0x00000010,1228,,1432545462,2287561093
1529470441.131659000,192.168.43.14,118.190.155.212,55168,8000,129,46871,0,0x00000010,,0.000057000,2287562321,
1529470441.132147000,118.190.155.212,192.168.43.14,8000,55168,46871,129,1228,0x00000018,1228,,1432545462,2287562321
1529470441.132189000,192.168.43.14,118.190.155.212,55168,8000,129,48099,0,0x00000010,,0.000042000,2287563549,
1529470441.132385000,118.190.155.212,192.168.43.14,8000,55168,48099,129,1228,0x00000010,1228,,1432545462,2287563549
1529470441.132432000,192.168.43.14,118.190.155.212,55168,8000,129,49327,0,0x00000010,,0.000047000,2287564777,
1529470441.144130000,118.190.155.212,192.168.43.14,8000,55168,49327,129,1228,0x00000010,1228,,1432545462,2287564777
1529470441.144185000,192.168.43.14,118.190.155.212,55168,8000,129,50555,0,0x00000010,,0.000055000,2287566005,
1529470441.144135000,118.190.155.212,192.168.43.14,8000,55168,50555,129,1228,0x00000010,1228,,1432545462,2287566005
1529470441.144213000,192.168.43.14,118.190.155.212,55168,8000,129,51783,0,0x00000010,,0.000078000,2287567233,
1529470441.144819000,118.190.155.212,192.168.43.14,8000,55168,51783,129,1228,0x00000010,1228,,1432545462,2287567233
1529470441.144872000,192.168.43.14,118.190.155.212,55168,8000,129,53011,0,0x00000010,,0.000053000,2287568461,
1529470441.144823000,118.190.155.212,192.168.43.14,8000,55168,53011,129,1228,0x00000010,1228,,1432545462,2287568461
1529470441.144901000,192.168.43.14,118.190.155.212,55168,8000,129,54239,0,0x00000010,,0.000078000,2287569689,
1529470441.155827000,118.190.155.212,192.168.43.14,8000,55168,54239,129,1228,0x00000010,1228,,1432545462,2287569689
1529470441.155884000,192.168.43.14,118.190.155.212,55168,8000,129,55467,0,0x00000010,,0.000057000,2287570917,
1529470441.156409000,118.190.155.212,192.168.43.14,8000,55168,55467,129,1228,0x00000010,1228,,1432545462,2287570917
1529470441.156465000,192.168.43.14,118.190.155.212,55168,8000,129,56695,0,0x00000010,,0.000056000,2287572145,
1529470441.157137000,118.190.155.212,192.168.43.14,8000,55168,56695,129,1228,0x00000010,1228,,1432545462,2287572145
1529470441.157195000,192.168.43.14,118.190.155.212,55168,8000,129,57923,0,0x00000010,,0.000058000,2287573373,
1529470441.157266000,118.190.155.212,192.168.43.14,8000,55168,57923,129,1228,0x00000010,1228,,1432545462,2287573373
1529470441.157293000,192.168.43.14,118.190.155.212,55168,8000,129,59151,0,0x00000010,,0.000027000,2287574601,
1529470441.166926000,118.190.155.212,192.168.43.14,8000,55168,59151,129,1228,0x00000010,1228,,1432545462,2287574601
1529470441.166984000,192.168.43.14,118.190.155.212,55168,8000,129,60379,0,0x00000010,,0.000058000,2287575829,
1529470441.167137000,118.190.155.212,192.168.43.14,8000,55168,60379,129,1228,0x00000010,1228,,1432545462,2287575829
1529470441.167169000,192.168.43.14,118.190.155.212,55168,8000,129,61607,0,0x00000010,,0.000032000,2287577057,
1529470441.167973000,118.190.155.212,192.168.43.14,8000,55168,61607,129,1228,0x00000010,1228,,1432545462,2287577057
1529470441.168030000,192.168.43.14,118.190.155.212,55168,8000,129,62835,0,0x00000010,,0.000057000,2287578285,
1529470441.185719000,118.190.155.212,192.168.43.14,8000,55168,62835,129,1228,0x00000010,1228,,1432545462,2287578285
1529470441.185784000,192.168.43.14,118.190.155.212,55168,8000,129,64063,0,0x00000010,,0.000065000,2287579513,
1529470441.188577000,118.190.155.212,192.168.43.14,8000,55168,64063,129,1228,0x00000018,1228,,1432545462,2287579513
1529470441.188641000,118.190.155.212,192.168.43.14,8000,55168,65291,129,1228,0x00000010,2456,,1432545462,2287580741
1529470441.188649000,192.168.43.14,118.190.155.212,55168,8000,129,65291,0,0x00000010,,0.000072000,2287580741,
1529470441.188708000,192.168.43.14,118.190.155.212,55168,8000,129,66519,0,0x00000010,,0.000067000,2287581969,
1529470441.188894000,118.190.155.212,192.168.43.14,8000,55168,66519,129,1228,0x00000010,1228,,1432545462,2287581969
1529470441.188927000,192.168.43.14,118.190.155.212,55168,8000,129,67747,0,0x00000010,,0.000033000,2287583197,
1529470441.196876000,118.190.155.212,192.168.43.14,8000,55168,67747,129,1228,0x00000010,1228,,1432545462,2287583197
1529470441.196911000,118.190.155.212,192.168.43.14,8000,55168,68975,129,1228,0x00000010,2456,,1432545462,2287584425
1529470441.196949000,192.168.43.14,118.190.155.212,55168,8000,129,68975,0,0x00000010,,0.000073000,2287584425,
1529470441.197006000,192.168.43.14,118.190.155.212,55168,8000,129,70203,0,0x00000010,,0.000095000,2287585653,
1529470441.198281000,118.190.155.212,192.168.43.14,8000,55168,70203,129,1228,0x00000010,1228,,1432545462,2287585653
1529470441.198347000,192.168.43.14,118.190.155.212,55168,8000,129,71431,0,0x00000010,,0.000066000,2287586881,
1529470441.208290000,118.190.155.212,192.168.43.14,8000,55168,71431,129,1228,0x00000010,1228,,1432545462,2287586881
1529470441.208366000,192.168.43.14,118.190.155.212,55168,8000,129,72659,0,0x00000010,,0.000076000,2287588109,
1529470441.208728000,118.190.155.212,192.168.43.14,8000,55168,72659,129,1228,0x00000010,1228,,1432545462,2287588109
1529470441.208795000,192.168.43.14,118.190.155.212,55168,8000,129,73887,0,0x00000010,,0.000067000,2287589337,
